customer_id,tenure,event_observed,churn_prob_within_6m,churn_prob_within_12m,churn_prob_within_24m,survival_risk_tier
3398-FSHON,12,1,0.3451,0.4706,0.6313,Medium
3988-RQIXO,1,1,0.3451,0.4706,0.6313,Medium
6712-OAWRH,26,1,0.3451,0.4706,0.6313,Medium
0093-EXYQL,40,0,0.345,0.4705,0.6312,Medium
8414-MYSHR,5,1,0.3451,0.4705,0.6312,Medium
9402-ORRAH,15,0,0.345,0.4705,0.6312,Medium
8393-DLHGA,25,1,0.3449,0.4704,0.631,Medium
4145-UQXUQ,8,1,0.3449,0.4703,0.631,Medium
9497-QCMMS,1,1,0.3445,0.4698,0.6305,Medium
7402-EYFXX,26,0,0.3445,0.4698,0.6304,Medium
5609-CEBID,20,1,0.3444,0.4697,0.6303,Medium
2720-WGKHP,2,1,0.3444,0.4697,0.6303,Medium
7024-OHCCK,2,1,0.3444,0.4697,0.6304,Medium
9300-AGZNL,1,1,0.3444,0.4697,0.6303,Medium
4424-TKOPW,2,1,0.3444,0.4697,0.6304,Medium
4094-NSEDU,21,1,0.3443,0.4696,0.6302,Medium
5935-FCCNB,17,0,0.3443,0.4696,0.6302,Medium
1374-DMZUI,4,1,0.3443,0.4696,0.6302,Medium
8017-LXHFA,23,1,0.3442,0.4695,0.63,Medium
6350-XFYGW,4,0,0.3442,0.4695,0.63,Medium
0094-OIFMO,11,1,0.3441,0.4694,0.63,Medium
3793-MMFUH,13,1,0.3441,0.4694,0.6299,Medium
5150-ITWWB,3,0,0.3442,0.4694,0.63,Medium
2660-EMUBI,10,1,0.344,0.4693,0.6298,Medium
8631-WUXGY,46,0,0.3439,0.4692,0.6297,Medium
0107-YHINA,1,1,0.344,0.4692,0.6297,Medium
3320-VEOYC,14,0,0.344,0.4692,0.6297,Medium
7480-QNVZJ,50,1,0.3439,0.4692,0.6297,Medium
8098-LLAZX,4,1,0.344,0.4692,0.6298,Medium
1658-BYGOY,18,1,0.344,0.4692,0.6298,Medium
3318-OSATS,35,1,0.344,0.4692,0.6298,Medium
4989-LIXVT,68,0,0.3439,0.4691,0.6296,Medium
5565-FILXA,16,1,0.3438,0.469,0.6296,Medium
5655-JSMZM,49,1,0.3438,0.469,0.6295,Medium
6899-PPEEA,37,1,0.3437,0.4689,0.6294,Medium
8245-UMPYT,16,1,0.3438,0.4689,0.6295,Medium
9809-IMGCQ,22,1,0.3437,0.4688,0.6294,Medium
9290-SHCMB,13,0,0.3436,0.4688,0.6293,Medium
0702-PGIBZ,4,1,0.3435,0.4686,0.6291,Medium
8276-MQBYC,51,1,0.3434,0.4685,0.629,Medium
2446-BEGGB,6,1,0.3433,0.4684,0.6288,Medium
6683-VLCTZ,20,1,0.3432,0.4683,0.6287,Medium
1866-RZZQS,41,1,0.3433,0.4683,0.6288,Medium
7028-DVOIQ,35,1,0.3431,0.4681,0.6286,Medium
7450-NWRTR,12,1,0.343,0.468,0.6285,Medium
6543-XRMYR,30,1,0.3429,0.4679,0.6284,Medium
0420-HLGXF,39,0,0.3429,0.4679,0.6284,Medium
1254-IZEYF,31,1,0.3429,0.4679,0.6283,Medium
0781-LKXBR,9,1,0.3427,0.4677,0.6281,Medium
4822-RVYBB,8,1,0.3427,0.4677,0.6281,Medium
4597-NUCQV,24,1,0.3425,0.4675,0.6279,Medium
7145-FEJWU,12,0,0.3426,0.4675,0.628,Medium
6029-WTIPC,37,1,0.3426,0.4675,0.6279,Medium
7901-TBKJX,56,0,0.3426,0.4675,0.6279,Medium
4958-XCBDQ,35,1,0.3425,0.4674,0.6278,Medium
3629-ZNKXA,17,0,0.3424,0.4673,0.6277,Medium
5956-YHHRX,21,0,0.3418,0.4666,0.6269,Medium
2107-FBPTK,30,0,0.3419,0.4666,0.627,Medium
8818-DOPVL,46,0,0.3418,0.4665,0.6268,Medium
2080-CAZNM,41,0,0.3418,0.4665,0.6269,Medium
6496-SLWHQ,3,1,0.3417,0.4664,0.6267,Medium
9221-OTIVJ,14,1,0.3417,0.4664,0.6267,Medium
3389-YGYAI,8,1,0.3415,0.4662,0.6265,Medium
3957-LXOLK,28,1,0.3414,0.466,0.6263,Medium
8118-LSUEL,23,1,0.3413,0.466,0.6262,Medium
3606-TWKGI,13,1,0.3412,0.4658,0.6261,Medium
7112-OPOTK,33,1,0.339,0.4631,0.6231,Medium
2856-HYAPG,1,1,0.3388,0.4629,0.6229,Medium
8990-ZXLSU,9,0,0.3387,0.4628,0.6227,Medium
6993-OHLXR,2,1,0.3387,0.4628,0.6228,Medium
7504-UWHNB,25,0,0.3385,0.4625,0.6224,Medium
7538-GWHML,2,1,0.3385,0.4625,0.6224,Medium
7153-OANIO,1,1,0.3384,0.4624,0.6223,Medium
2501-XWWTZ,11,0,0.3383,0.4623,0.6222,Medium
2262-SLNVK,1,0,0.3383,0.4623,0.6222,Medium
4763-PGDPO,4,1,0.3382,0.4622,0.6221,Medium
1915-IOFGU,1,1,0.3382,0.4622,0.622,Medium
4759-TRPLW,1,1,0.3382,0.4622,0.6221,Medium
5442-BHQNG,2,0,0.3382,0.4622,0.6221,Medium
3627-FCRDW,9,1,0.338,0.4619,0.6218,Medium
3177-LASXD,1,1,0.3379,0.4618,0.6216,Medium
4547-LYTDD,16,1,0.3375,0.4613,0.621,Medium
1391-UBDAR,11,0,0.3374,0.4612,0.6209,Medium
1196-AMORA,7,1,0.3371,0.4609,0.6206,Medium
9840-EFJQB,1,0,0.3369,0.4606,0.6203,Medium
7823-JSOAG,3,0,0.3369,0.4605,0.6202,Medium
9494-MRNYX,10,0,0.3367,0.4603,0.62,Medium
2080-GKCWQ,2,0,0.3367,0.4603,0.62,Medium
4503-BDXBD,11,1,0.3367,0.4603,0.62,Medium
8519-QJGJD,14,1,0.3366,0.4602,0.6199,Medium
0925-VYDLG,3,1,0.3366,0.4602,0.6199,Medium
1602-IJQQE,4,1,0.3366,0.4602,0.6199,Medium
5879-SESNB,11,0,0.3366,0.4602,0.6199,Medium
9940-RHLFB,1,1,0.3366,0.4602,0.6199,Medium
3208-YPIOE,39,1,0.3366,0.4602,0.6199,Medium
6198-ZFIOJ,5,0,0.3365,0.4601,0.6197,Medium
9250-WYPLL,5,1,0.3365,0.4601,0.6198,Medium
5043-TRZWM,1,0,0.3365,0.4601,0.6198,Medium
8584-KMVXD,8,0,0.3365,0.4601,0.6197,Medium
7595-EUIVN,1,1,0.3364,0.46,0.6197,Medium
6960-HVYXR,1,1,0.3364,0.4599,0.6196,Medium
3370-HXOPH,3,0,0.3363,0.4599,0.6195,Medium
6910-HADCM,1,1,0.3363,0.4598,0.6194,Medium
7901-HXJVA,14,0,0.3362,0.4598,0.6194,Medium
6376-GAHQE,4,1,0.3358,0.4592,0.6188,Medium
4465-VDKIQ,18,0,0.3358,0.4592,0.6188,Medium
2777-PHDEI,1,1,0.3357,0.4591,0.6187,Medium
3249-ZPQRG,4,1,0.3356,0.459,0.6185,Medium
3955-JBZZM,20,0,0.3355,0.4589,0.6184,Medium
7198-GLXTC,2,1,0.3354,0.4588,0.6183,Medium
6110-OHIHY,3,1,0.3354,0.4587,0.6182,Medium
9019-QVLZD,1,1,0.3353,0.4586,0.6181,Medium
5393-RXQSZ,1,1,0.3353,0.4586,0.6181,Medium
3420-YJLQT,2,0,0.3353,0.4586,0.6181,Medium
1285-OKIPP,1,1,0.3352,0.4585,0.6179,Medium
9003-CPATH,42,0,0.3352,0.4585,0.6179,Medium
9773-PEQBZ,10,0,0.3352,0.4585,0.618,Medium
6918-UMQCG,5,0,0.3351,0.4583,0.6178,Medium
2737-YNGYW,2,1,0.335,0.4582,0.6177,Medium
2867-UIMSS,1,1,0.335,0.4582,0.6177,Medium
0570-BFQHT,9,0,0.335,0.4582,0.6177,Medium
8183-ONMXC,2,1,0.3349,0.4581,0.6176,Medium
0921-OHLVP,22,0,0.3342,0.4573,0.6167,Medium
9450-TRJUU,35,0,0.3342,0.4573,0.6166,Medium
0923-PNFUB,3,1,0.334,0.4571,0.6164,Medium
3908-BLSYF,6,1,0.334,0.457,0.6163,Medium
2013-SGDXK,1,1,0.3339,0.4569,0.6162,Medium
0225-ZORZP,3,0,0.3339,0.4569,0.6162,Medium
7120-RFMVS,1,1,0.3338,0.4568,0.6161,Medium
0315-LVCRK,11,0,0.3337,0.4567,0.616,Medium
6719-OXYBR,15,0,0.3336,0.4565,0.6158,Medium
5153-RTHKF,34,0,0.3336,0.4565,0.6158,Medium
2038-OEQZH,4,0,0.3334,0.4563,0.6155,Medium
8861-HGGKB,10,1,0.3333,0.4561,0.6154,Medium
0345-HKJVM,6,1,0.3325,0.4552,0.6143,Medium
1894-IGFSG,22,1,0.3325,0.4552,0.6143,Medium
9526-JAWYF,26,1,0.3323,0.455,0.6141,Medium
7294-TMAOP,1,1,0.3321,0.4548,0.6138,Medium
0258-NOKBL,3,0,0.3322,0.4548,0.6139,Medium
5797-APWZC,1,1,0.3321,0.4547,0.6138,Medium
5222-IMUKT,32,0,0.332,0.4546,0.6137,Medium
5698-BQJOH,9,1,0.3311,0.4535,0.6125,Medium
9223-UCPVT,1,1,0.3311,0.4535,0.6125,Medium
3338-CVVEH,12,0,0.3311,0.4535,0.6124,Medium
5349-IECLD,2,1,0.331,0.4534,0.6123,Medium
2984-AFWNC,3,0,0.3309,0.4532,0.6121,Medium
8413-VONUO,2,1,0.3308,0.4531,0.612,Medium
4060-LDNLU,7,0,0.3307,0.453,0.6119,Medium
4566-NECEV,5,0,0.3306,0.4529,0.6117,Medium
2208-UGTGR,56,0,0.3301,0.4523,0.6111,Medium
6988-CJEYV,49,0,0.3301,0.4522,0.611,Medium
2003-CKLOR,66,1,0.3299,0.452,0.6108,Medium
4998-IKFSE,30,0,0.3297,0.4517,0.6104,Medium
6326-MTTXK,8,1,0.3296,0.4516,0.6103,Medium
6734-GMPVK,5,0,0.3285,0.4503,0.6089,Medium
0114-PEGZZ,33,0,0.328,0.4497,0.6082,Medium
7409-KIUTL,1,1,0.3236,0.4442,0.6021,Medium
0098-BOWSO,27,0,0.3125,0.4305,0.5866,Medium
5624-RYAMH,9,0,0.3124,0.4304,0.5864,Medium
3845-FXCYS,2,0,0.3122,0.4302,0.5862,Medium
0107-WESLM,1,1,0.312,0.4299,0.5858,Medium
4396-KLSEH,4,0,0.312,0.4299,0.5858,Medium
8317-BVKSO,14,0,0.3118,0.4296,0.5855,Medium
3345-JHUEO,4,0,0.3116,0.4294,0.5853,Medium
0142-GVYSN,26,0,0.3115,0.4293,0.5851,Medium
3195-TQDZX,3,0,0.3116,0.4293,0.5852,Medium
4919-MOAVT,3,1,0.3115,0.4292,0.5851,Medium
4486-EFAEB,13,0,0.3114,0.4291,0.585,Medium
2792-VPPET,3,0,0.3113,0.429,0.5848,Medium
3871-IKPYH,1,1,0.3107,0.4283,0.584,Medium
3223-DWFIO,4,0,0.3106,0.4282,0.5839,Medium
8003-EWNDZ,10,0,0.3106,0.4281,0.5838,Medium
6557-BZXLQ,16,0,0.3105,0.428,0.5837,Medium
9112-WSNPU,35,0,0.3102,0.4277,0.5833,Medium
0685-MLYYM,2,1,0.3102,0.4276,0.5832,Medium
0581-BXBUB,4,0,0.3095,0.4268,0.5823,Medium
4854-CIDCF,3,0,0.3092,0.4264,0.5818,Medium
6896-SRVYQ,44,0,0.3092,0.4264,0.5818,Medium
4505-EXZHB,6,1,0.309,0.4262,0.5816,Medium
8945-GRKHX,1,1,0.3087,0.4258,0.5812,Medium
0529-ONKER,15,1,0.3087,0.4257,0.5811,Medium
6834-NXDCA,13,1,0.3079,0.4248,0.58,Medium
9885-CSMWE,1,1,0.3078,0.4247,0.5799,Medium
2740-JFBOK,10,0,0.3078,0.4247,0.5799,Medium
6689-TCZHQ,5,1,0.3077,0.4245,0.5797,Medium
1334-FJSVR,1,1,0.3076,0.4244,0.5795,Medium
7365-BVCJH,1,0,0.3075,0.4242,0.5794,Medium
5261-QSHQM,4,1,0.3074,0.4241,0.5793,Medium
1335-NTIUC,9,0,0.307,0.4236,0.5787,Medium
0746-JTRFU,2,1,0.3069,0.4235,0.5785,Medium
2672-DZUOY,1,1,0.3068,0.4234,0.5784,Medium
3797-FKOGQ,11,0,0.3067,0.4232,0.5782,Medium
4163-KIUHY,35,0,0.3064,0.4229,0.5778,Medium
2712-SYWAY,1,0,0.3063,0.4228,0.5777,Medium
1200-TUZHR,8,0,0.306,0.4223,0.5772,Medium
7610-TVOPG,15,0,0.3058,0.4221,0.5769,Medium
5442-UTCVD,3,1,0.3052,0.4214,0.5761,Medium
5644-PDMZC,2,1,0.3049,0.4209,0.5756,Medium
1112-CUNAO,15,1,0.3048,0.4208,0.5755,Medium
1302-UHBDD,20,0,0.3047,0.4208,0.5754,Medium
9281-OFDMF,39,0,0.3046,0.4206,0.5752,Medium
1389-CXMLU,3,1,0.3045,0.4205,0.5751,Medium
8189-XRIKE,32,0,0.3045,0.4205,0.5751,Medium
2754-VDLTR,10,1,0.3044,0.4204,0.575,Medium
5144-TVGLP,38,0,0.3036,0.4193,0.5738,Medium
3538-WZPHD,3,1,0.3032,0.4189,0.5733,Medium
8650-RHRKE,4,1,0.3032,0.4188,0.5732,Medium
1432-FPAXX,29,1,0.3025,0.418,0.5722,Medium
8718-PTMEZ,13,1,0.3022,0.4176,0.5717,Medium
7234-FECYN,8,1,0.3021,0.4174,0.5716,Medium
6339-DKLMK,13,0,0.3018,0.4171,0.5711,Medium
4840-ORQXB,56,0,0.3013,0.4165,0.5705,Medium
0822-GAVAP,2,1,0.2997,0.4145,0.5682,Medium
0375-HVGXO,1,1,0.2997,0.4145,0.5682,Medium
8066-POXGX,13,1,0.2995,0.4142,0.5678,Medium
3091-FYHKI,1,1,0.2993,0.4139,0.5675,Medium
0841-NULXI,1,1,0.2992,0.4139,0.5674,Medium
5378-IKEEG,1,1,0.2991,0.4137,0.5673,Medium
4628-CTTLA,57,1,0.297,0.4111,0.5643,Medium
5204-QZXPU,19,1,0.2968,0.4109,0.564,Medium
3665-JATSN,19,0,0.2968,0.4108,0.5639,Medium
8807-ARQET,41,0,0.2965,0.4104,0.5634,Medium
6959-UWKHF,1,1,0.2951,0.4087,0.5615,Medium
7587-RZNME,3,1,0.2949,0.4085,0.5612,Medium
4570-QHXHL,9,0,0.2947,0.4082,0.5608,Medium
4855-SNKMY,1,1,0.2945,0.408,0.5606,Medium
3808-HFKDE,20,0,0.2944,0.4078,0.5604,Medium
2495-INZWQ,4,1,0.2943,0.4077,0.5603,Medium
4373-VVHQL,1,0,0.2942,0.4076,0.5601,Medium
8705-WZCYL,1,0,0.2942,0.4075,0.5601,Medium
5392-AKEMH,12,0,0.2941,0.4074,0.5599,Medium
6243-OZGFH,23,0,0.2941,0.4074,0.56,Medium
2962-XPMCQ,2,1,0.294,0.4073,0.5598,Medium
2737-WFVYW,2,1,0.294,0.4073,0.5598,Medium
7511-YMXVQ,9,1,0.2939,0.4072,0.5597,Medium
1589-AGTLK,3,1,0.2939,0.4072,0.5597,Medium
5077-DXTCG,1,1,0.2939,0.4072,0.5597,Medium
6519-CFDBX,2,0,0.2939,0.4072,0.5597,Medium
0621-TWIEM,10,1,0.2938,0.4071,0.5596,Medium
2135-RXIHG,1,1,0.2938,0.407,0.5595,Medium
6128-CZOMY,1,1,0.2938,0.407,0.5595,Medium
2082-CEFLT,1,1,0.2938,0.407,0.5595,Medium
2831-EBWRN,4,0,0.2937,0.4069,0.5593,Medium
9239-ZBZZV,6,1,0.2927,0.4057,0.5579,Medium
7895-VONWT,25,0,0.2926,0.4055,0.5577,Medium
9752-ZNQUT,1,0,0.2924,0.4053,0.5575,Medium
0430-IHCDJ,15,0,0.2922,0.4051,0.5572,Medium
8878-HMWBV,3,1,0.2922,0.405,0.5571,Medium
8614-VGMMV,15,1,0.2922,0.405,0.5572,Medium
6789-HJBWG,12,0,0.2921,0.4049,0.557,Medium
9734-UYXQI,2,1,0.2921,0.4049,0.557,Medium
8348-HFYIV,2,1,0.2921,0.4049,0.5571,Medium
3570-YUEKJ,42,0,0.292,0.4048,0.5569,Medium
8148-BPLZQ,34,0,0.2919,0.4046,0.5567,Medium
0248-IPDFW,1,0,0.2918,0.4045,0.5565,Medium
1310-QRITU,18,0,0.2917,0.4044,0.5564,Medium
2740-TVLFN,1,0,0.2917,0.4044,0.5565,Medium
6608-QQLVK,1,1,0.2916,0.4043,0.5563,Medium
0212-ISBBF,22,0,0.2917,0.4043,0.5564,Medium
7767-UXAGJ,1,1,0.2916,0.4043,0.5563,Medium
3329-WDIOK,3,1,0.2915,0.4042,0.5562,Medium
2582-FFFZR,22,0,0.2915,0.4042,0.5562,Medium
5073-WXOYN,60,1,0.2915,0.4041,0.5561,Medium
8008-HAWED,14,1,0.2915,0.4041,0.5561,Medium
4317-VTEOA,1,1,0.2915,0.4041,0.5561,Medium
5057-LCOUI,39,1,0.2915,0.4041,0.5561,Medium
5404-GGUKR,5,0,0.2912,0.4038,0.5557,Medium
5423-BHIXO,32,0,0.2901,0.4023,0.554,Medium
0988-JRWWP,3,0,0.2901,0.4023,0.554,Medium
0674-EYYZV,1,0,0.2899,0.4021,0.5538,Medium
6599-SFQVE,6,0,0.2898,0.4019,0.5536,Medium
3583-EKAPL,1,1,0.2898,0.4019,0.5536,Medium
4484-CGXFK,3,1,0.2896,0.4018,0.5534,Medium
5501-TVMGM,1,0,0.2897,0.4018,0.5534,Medium
9822-OAOVB,1,0,0.2896,0.4017,0.5533,Medium
3063-QFSZL,1,1,0.2896,0.4017,0.5533,Medium
6994-KERXL,4,0,0.2894,0.4015,0.553,Medium
8096-LOIST,19,0,0.2893,0.4013,0.5529,Medium
5543-QDCRY,4,0,0.2892,0.4013,0.5528,Medium
5909-ECHUI,1,1,0.2893,0.4013,0.5528,Medium
6778-YSNIH,2,0,0.2882,0.4,0.5513,Medium
7318-EIVKO,8,0,0.2882,0.3999,0.5512,Medium
9474-PHLYD,15,1,0.2881,0.3998,0.5511,Medium
8878-RYUKI,52,0,0.2881,0.3998,0.5511,Medium
3877-JRJIP,1,1,0.2879,0.3996,0.5509,Medium
5673-FSSMF,1,1,0.2878,0.3995,0.5507,Medium
0411-EZJZE,3,0,0.2878,0.3995,0.5506,Medium
5616-PRTNT,20,1,0.2871,0.3986,0.5497,Medium
8980-WQFWL,35,0,0.2871,0.3986,0.5497,Medium
7854-EKTJL,2,1,0.2869,0.3984,0.5494,Medium
2041-JIJCI,5,0,0.2865,0.3978,0.5487,Medium
3011-WQKSZ,19,0,0.2865,0.3978,0.5487,Medium
3521-SYVOR,37,1,0.2863,0.3975,0.5484,Medium
6652-YFFJO,11,0,0.2862,0.3974,0.5483,Medium
9174-FKWZE,1,1,0.2862,0.3974,0.5482,Medium
8963-MQVYN,22,0,0.2859,0.3971,0.5479,Medium
2373-NTKOD,8,0,0.2858,0.3969,0.5476,Medium
8160-HOWOX,7,0,0.2856,0.3966,0.5473,Medium
1399-UBQIU,11,0,0.2848,0.3956,0.5462,Medium
6715-OFDBP,5,1,0.2846,0.3954,0.5458,Medium
2862-PFNIK,1,0,0.2822,0.3923,0.5422,Medium
9578-FOMUK,15,0,0.2821,0.3922,0.5421,Medium
7242-QZLXF,1,1,0.2817,0.3917,0.5415,Medium
0023-HGHWL,1,1,0.2809,0.3907,0.5404,Medium
1768-ZAIFU,1,1,0.2808,0.3906,0.5402,Medium
5233-GEEAX,8,1,0.2777,0.3866,0.5355,Medium
3677-IYRBF,2,1,0.277,0.3857,0.5344,Medium
8992-CEUEN,1,0,0.2754,0.3837,0.532,Medium
2023-VQFDL,18,0,0.2753,0.3835,0.5318,Medium
6240-EURKS,18,1,0.275,0.3832,0.5314,Medium
4541-RMRLG,7,1,0.275,0.3832,0.5314,Medium
4232-JGKIY,1,0,0.275,0.3832,0.5315,Medium
0761-AETCS,1,1,0.2749,0.3831,0.5313,Medium
7617-EYGLW,1,0,0.2748,0.3829,0.5311,Medium
4693-VWVBO,3,0,0.2747,0.3828,0.5309,Medium
0268-QKIWO,3,1,0.2745,0.3825,0.5306,Medium
1156-ZFYDO,1,0,0.2745,0.3825,0.5306,Medium
5143-WMWOG,1,1,0.2743,0.3823,0.5303,Medium
2832-SCUCO,2,0,0.2743,0.3823,0.5304,Medium
2408-WITXK,10,1,0.2743,0.3823,0.5303,Medium
4860-YZGZM,10,0,0.2742,0.3822,0.5302,Medium
3744-ZBHON,3,0,0.274,0.3819,0.5299,Medium
5546-BYZSM,41,0,0.2738,0.3816,0.5295,Medium
7893-IXHRQ,1,1,0.2737,0.3815,0.5294,Medium
5088-QZLRL,1,0,0.2736,0.3814,0.5292,Medium
8620-RJPZN,1,0,0.2735,0.3813,0.5292,Medium
2958-NHPPS,23,0,0.2734,0.3811,0.5289,Medium
3776-EKTKM,1,1,0.2733,0.381,0.5288,Medium
8779-QRDMV,1,1,0.2716,0.3788,0.5262,Medium
8450-UYIBU,35,0,0.2715,0.3787,0.526,Medium
9667-EQRXU,30,1,0.2713,0.3784,0.5257,Medium
7273-TEFQD,3,1,0.2708,0.3778,0.525,Medium
2346-DJQTB,35,0,0.2705,0.3774,0.5245,Medium
4236-UJPWO,2,0,0.2702,0.377,0.524,Medium
4361-JEIVL,1,1,0.2702,0.377,0.524,Medium
9227-LUNBG,1,1,0.2701,0.3769,0.5239,Medium
4459-BBGHE,30,0,0.2701,0.3769,0.5239,Medium
2696-NARTR,11,1,0.2701,0.3769,0.5239,Medium
3945-GFWQL,12,1,0.2701,0.3769,0.5239,Medium
2592-SEIFQ,3,1,0.27,0.3768,0.5237,Medium
8728-SKJLR,41,0,0.27,0.3767,0.5237,Medium
9817-APLHW,12,0,0.2698,0.3765,0.5234,Medium
6702-OHFWR,1,1,0.2698,0.3765,0.5234,Medium
9743-DQKQW,3,0,0.2697,0.3764,0.5233,Medium
1984-GPTEH,29,0,0.2697,0.3763,0.5232,Medium
8993-PHFWD,3,1,0.2696,0.3762,0.5231,Medium
0231-LXVAP,1,1,0.2695,0.3762,0.523,Medium
4195-NZGTA,1,0,0.2696,0.3762,0.5231,Medium
3754-DXMRT,2,1,0.2694,0.376,0.5228,Medium
0224-RLWWD,2,0,0.2693,0.3759,0.5227,Medium
2235-DWLJU,6,0,0.2693,0.3759,0.5227,Medium
4816-JBHOV,2,1,0.2692,0.3757,0.5224,Medium
4690-LLKUA,17,1,0.269,0.3755,0.5222,Medium
4183-WCSEP,31,1,0.2689,0.3753,0.522,Medium
5712-PTIWW,2,1,0.2685,0.3748,0.5214,Medium
8648-PFRMP,14,0,0.2684,0.3748,0.5213,Medium
5998-VVEJY,26,1,0.2683,0.3746,0.5212,Medium
8064-RAVOH,1,0,0.2678,0.374,0.5204,Medium
1406-PUQVY,1,0,0.2678,0.3739,0.5203,Medium
8445-DNBAE,1,0,0.2677,0.3739,0.5203,Medium
6435-SRWBJ,5,0,0.2678,0.3739,0.5203,Medium
8344-WFMFH,9,0,0.2677,0.3738,0.5202,Medium
0823-HSCDJ,52,1,0.2673,0.3732,0.5195,Medium
2960-NKRSO,24,0,0.267,0.3729,0.5191,Medium
1442-BQPVU,13,0,0.2667,0.3726,0.5187,Medium
5973-EJGDP,51,0,0.2667,0.3725,0.5186,Medium
6439-GTPCA,45,1,0.2667,0.3725,0.5186,Medium
6711-VTNRE,36,1,0.2666,0.3724,0.5185,Medium
9415-DPEWS,18,1,0.2664,0.3722,0.5182,Medium
1818-ESQMW,27,0,0.2662,0.3719,0.5179,Medium
8481-YYXWG,5,1,0.2662,0.3719,0.5179,Medium
8035-PWSEV,6,0,0.2662,0.3719,0.5179,Medium
1513-XNPPH,12,1,0.2662,0.3719,0.5179,Medium
5666-CYCYZ,24,0,0.2662,0.3718,0.5178,Medium
9524-EGPJC,18,1,0.266,0.3717,0.5176,Medium
9436-ZBZCT,14,1,0.2661,0.3717,0.5177,Medium
7270-BDIOA,22,1,0.2661,0.3717,0.5177,Medium
8266-VBFQL,4,0,0.266,0.3716,0.5175,Medium
0376-YMCJC,23,1,0.2659,0.3715,0.5175,Medium
8903-XEBGX,2,0,0.2657,0.3713,0.5171,Medium
1731-TVIUK,4,1,0.2653,0.3707,0.5165,Medium
6313-GIDIT,53,1,0.2652,0.3706,0.5163,Medium
9093-FPDLG,11,0,0.2651,0.3705,0.5162,Medium
0082-OQIQY,29,0,0.2651,0.3705,0.5162,Medium
3143-ILDAL,56,1,0.2651,0.3705,0.5161,Medium
4522-AKYLR,13,0,0.2651,0.3704,0.5161,Medium
7733-UDMTP,57,0,0.265,0.3703,0.516,Medium
2386-OWURY,58,0,0.2649,0.3702,0.5159,Medium
1393-IMKZG,1,0,0.2648,0.3701,0.5157,Medium
0963-ZBDRN,32,1,0.2647,0.37,0.5156,Medium
6365-MTGZX,24,1,0.2648,0.37,0.5156,Medium
0306-JAELE,5,1,0.2647,0.37,0.5156,Medium
9522-BNTHX,34,0,0.2645,0.3698,0.5153,Medium
0329-GTIAJ,3,1,0.2644,0.3695,0.515,Medium
1450-GALXR,10,1,0.2642,0.3694,0.5148,Medium
6559-PDZLR,26,0,0.2642,0.3693,0.5148,Medium
7938-OUHIO,3,1,0.2642,0.3693,0.5148,Medium
5515-AKOAJ,54,1,0.2639,0.369,0.5143,Medium
2800-QQUSO,42,0,0.2639,0.3689,0.5143,Medium
0722-SVSFK,7,0,0.2639,0.3689,0.5142,Medium
0125-LZQXK,15,1,0.2637,0.3686,0.5139,Medium
2931-FSOHN,13,0,0.2633,0.3681,0.5133,Medium
2038-LLMLM,48,0,0.2632,0.368,0.5132,Medium
2832-KJCRD,38,0,0.2632,0.368,0.5132,Medium
2874-YXVVA,34,0,0.2629,0.3677,0.5128,Medium
2697-NQBPF,34,0,0.2629,0.3676,0.5127,Medium
7854-FOKSF,1,1,0.2626,0.3673,0.5123,Medium
2081-VEYEH,3,0,0.2624,0.367,0.512,Medium
3571-RFHAR,65,1,0.2622,0.3667,0.5116,Medium
6168-YBYNP,59,0,0.2618,0.3662,0.511,Medium
7351-KYHQH,7,0,0.2617,0.3661,0.5108,Medium
5669-SRAIP,5,1,0.2607,0.3649,0.5094,Medium
9026-LHEVG,9,0,0.2601,0.3641,0.5084,Medium
1478-VPOAD,1,0,0.2587,0.3622,0.5062,Medium
1942-OQFRW,1,0,0.2586,0.3621,0.5061,Medium
2372-HWUHI,2,1,0.2585,0.3619,0.5058,Medium
1728-BQDMA,2,0,0.2584,0.3619,0.5058,Medium
0374-IOEGQ,3,0,0.2584,0.3618,0.5057,Medium
5027-XWQHA,6,1,0.2583,0.3617,0.5055,Medium
6410-LEFEN,9,1,0.2581,0.3615,0.5053,Medium
1612-EOHDH,1,1,0.2581,0.3615,0.5053,Medium
0322-CHQRU,2,1,0.258,0.3614,0.5051,Medium
1963-SVUCV,1,1,0.2581,0.3614,0.5052,Medium
5552-ZNFSJ,1,1,0.2581,0.3614,0.5052,Medium
7109-MFBYV,26,0,0.258,0.3613,0.5051,Medium
4537-DKTAL,2,0,0.258,0.3613,0.505,Medium
7825-GKXMW,1,1,0.2578,0.3611,0.5048,Medium
7359-PTSXY,1,1,0.2579,0.3611,0.5049,Medium
0224-HJAPT,5,1,0.2573,0.3604,0.5039,Medium
9163-GHAYE,15,0,0.2566,0.3595,0.5029,Medium
1025-FALIX,26,0,0.2565,0.3594,0.5028,Medium
2079-FBMZK,6,1,0.2565,0.3594,0.5027,Medium
8725-JEDFD,27,0,0.2565,0.3594,0.5028,Medium
4950-BDEUX,35,0,0.2565,0.3593,0.5026,Medium
9767-FFLEM,38,0,0.2564,0.3593,0.5026,Medium
9576-ANLXO,3,1,0.2564,0.3593,0.5026,Medium
4581-LNWUM,13,0,0.2565,0.3593,0.5027,Medium
4065-JJAVA,1,0,0.2563,0.3592,0.5025,Medium
4983-CCWMC,3,0,0.2564,0.3592,0.5025,Medium
