customer_id,anomaly_score,is_anomaly,churn_real
2080-SRCDE,0.2744,0,0
9027-YFHQJ,0.2744,0,0
3662-FXJFO,0.2743,0,0
2154-KVJFF,0.2743,0,1
6158-HDPXZ,0.2743,0,0
1635-NZATJ,0.2743,0,0
3733-UOCWF,0.2743,0,0
9823-EALYC,0.2743,0,0
1926-QUZNN,0.2742,0,0
3777-XROBG,0.2741,0,0
8799-OXZMD,0.274,0,0
0475-RIJEP,0.274,0,1
5294-IMHHT,0.2739,0,0
8384-FZBJK,0.2739,0,0
4192-GORJT,0.2738,0,1
1421-HCERK,0.2738,0,0
8627-EHGIP,0.2737,0,1
9501-UKKNL,0.2735,0,0
5153-LXKDT,0.2734,0,0
4829-AUOAX,0.2734,0,1
7242-QZLXF,0.2733,0,1
8896-BQTTI,0.2732,0,0
3320-VEOYC,0.273,0,0
1767-CJKBA,0.2729,0,0
5161-UBZXI,0.2728,0,0
7643-RCHXS,0.2727,0,0
7145-FEJWU,0.2725,0,0
1264-FUHCX,0.2724,0,0
4565-NLZBV,0.2724,0,0
4023-RTIQM,0.2723,0,0
8097-VBQTZ,0.2722,0,0
2050-ONYDQ,0.2719,0,0
8671-KKKOS,0.2718,0,0
5351-QESIO,0.2717,0,0
8429-XIBUM,0.2717,0,1
8165-ZJRNM,0.2716,0,0
9136-ALYBR,0.2716,0,1
9140-CZQZZ,0.2714,0,0
7306-YDSOI,0.2714,0,0
1935-IMVBB,0.2714,0,0
5965-GGPRW,0.2713,0,0
3533-UVMOM,0.2712,0,0
6485-QXWWE,0.2712,0,0
3811-VBYBZ,0.2711,0,1
2325-WINES,0.2711,0,0
8741-LQOBK,0.2711,0,0
0668-OGMHD,0.2711,0,0
6015-VVHHE,0.2711,0,1
3898-BSJYF,0.271,0,0
7191-ADRGF,0.2709,0,0
8378-LKJAF,0.2709,0,0
9675-ICXCT,0.2708,0,0
2672-DZUOY,0.2708,0,1
7537-RBWEA,0.2708,0,0
0023-HGHWL,0.2708,0,1
8727-JQFHV,0.2708,0,0
1334-FJSVR,0.2708,0,1
6032-IGALN,0.2708,0,1
2716-GFZOR,0.2707,0,0
5414-OFQCB,0.2707,0,0
7634-HLQJR,0.2707,0,0
8639-NHQEI,0.2706,0,0
2990-HWIML,0.2706,0,1
1696-HXOWK,0.2705,0,0
9210-IAHGH,0.2704,0,1
3950-VPYJB,0.2704,0,0
0392-BZIUW,0.2704,0,0
0816-TSPHQ,0.2699,0,0
4360-QRAVE,0.2699,0,0
5480-HPRRX,0.2698,0,1
0616-ATFGB,0.2697,0,1
9907-SWKKF,0.2697,0,1
1866-NXPSP,0.2696,0,0
2233-TXSIU,0.2696,0,0
0612-RTZZA,0.2695,0,1
4195-NZGTA,0.2695,0,0
2209-XADXF,0.2695,0,0
7673-BQGKU,0.2695,0,0
6333-YDVLT,0.2695,0,0
3014-WJKSM,0.2692,0,0
1024-GUALD,0.2691,0,1
7932-WPTDS,0.2691,0,1
6386-SZZKH,0.2691,0,1
6366-ZGQGL,0.2691,0,1
3744-ZBHON,0.269,0,0
0068-FIGTF,0.269,0,0
3786-WOVKF,0.2688,0,0
1427-VERSM,0.2688,0,0
5216-WASFJ,0.2687,0,0
0125-LZQXK,0.2686,0,1
4531-AUZNK,0.2686,0,0
5829-NVSQN,0.2686,0,0
1452-XRSJV,0.2685,0,0
8065-QBYTO,0.2685,0,0
3429-IFLEM,0.2685,0,0
9137-NOQKA,0.2684,0,0
9625-QNLUX,0.2684,0,0
4729-XKASR,0.2683,0,1
2207-RYYRL,0.2683,0,0
2452-KDRRH,0.2683,0,0
9330-VOFSZ,0.2683,0,0
4584-LBNMK,0.268,0,0
2519-TWKFS,0.268,0,0
6024-RUGGH,0.2679,0,0
0401-WDBXM,0.2679,0,0
8039-ACLPL,0.2678,0,0
4795-UXVCJ,0.2676,0,0
9227-LUNBG,0.2674,0,1
0565-IYCGT,0.2674,0,1
2565-JSLRY,0.2674,0,1
1116-DXXDF,0.2674,0,0
4328-VUFWD,0.2673,0,0
8260-NGFNY,0.2673,0,1
1768-ZAIFU,0.2673,0,1
9534-NSXEM,0.2672,0,0
1555-HAPSU,0.2672,0,0
1342-JPNKI,0.2672,0,1
5701-SVCWR,0.2672,0,0
4589-IUAJB,0.2671,0,0
3272-VUHPV,0.2671,0,0
5808-TOTXO,0.267,0,0
5261-QSHQM,0.267,0,1
7634-WSWDB,0.2668,0,0
0691-NIKRI,0.2668,0,0
6631-HMANX,0.2668,0,0
6302-JGYRJ,0.2668,0,1
6133-OZILE,0.2668,0,0
8224-IVVPA,0.2668,0,0
6900-RBKER,0.2666,0,0
7550-WIQVA,0.2665,0,0
7636-OWBPG,0.2665,0,0
1488-SYSFC,0.2664,0,0
0221-WMXNQ,0.2663,0,0
3410-MHHUM,0.2663,0,0
2251-PYLPB,0.2662,0,0
2439-LYPMQ,0.2661,0,0
6656-GULJQ,0.266,0,0
9693-XMUOB,0.266,0,0
1074-WVEVG,0.2658,0,0
6437-UDQJM,0.2658,0,0
2176-OSJUV,0.2657,0,0
5816-JMLGY,0.2656,0,0
7951-QKZPL,0.2656,0,1
1257-SXUXQ,0.2655,0,0
4367-NHWMM,0.2654,0,0
4195-PNGZS,0.2654,0,0
9921-EZKBY,0.2653,0,0
0013-MHZWF,0.2653,0,0
9909-IDLEK,0.2652,0,0
0219-YTZUE,0.2651,0,1
2862-PFNIK,0.265,0,0
6718-BDGHG,0.265,0,0
1820-DJFPH,0.265,0,0
4389-UEFCZ,0.265,0,0
0866-QLSIR,0.265,0,1
2538-OIMXF,0.265,0,0
6813-GZQCG,0.2649,0,0
9129-UXERG,0.2649,0,0
9638-JIQYA,0.2648,0,0
1360-XFJMR,0.2648,0,0
3487-EARAT,0.2646,0,0
6928-ONTRW,0.2646,0,0
5364-XYIRR,0.2644,0,1
8327-LZKAS,0.2644,0,1
5795-BKOYE,0.2643,0,0
0973-KYVNF,0.2643,0,0
8232-CTLKO,0.2643,0,0
2632-TACXW,0.2643,0,0
5293-WXJAK,0.2642,0,1
8849-PRIQJ,0.2641,0,0
6840-RESVB,0.2639,0,0
3644-QXEHN,0.2639,0,0
2272-JKMSI,0.2637,0,0
1571-SAVHK,0.2636,0,1
2651-ZCBXV,0.2636,0,0
2037-XJFUP,0.2636,0,1
0818-OCPZO,0.2636,0,1
5056-FIMPT,0.2636,0,0
9495-SKLKD,0.2635,0,0
2924-KHUVI,0.2634,0,0
5380-AFSSK,0.2633,0,1
1266-NZYUI,0.2633,0,0
5334-AFQJB,0.2633,0,0
0023-UYUPN,0.2631,0,0
7576-ASEJU,0.2631,0,0
1042-HFUCW,0.2629,0,0
6993-YCOBK,0.2629,0,0
5975-BAICR,0.2629,0,0
3643-AHCFP,0.2628,0,1
5947-SGKCL,0.2626,0,0
0570-BFQHT,0.2625,0,0
5732-IKGQH,0.2625,0,0
3261-CQXOL,0.2625,0,0
7399-QHBJS,0.2624,0,0
4566-GOLUK,0.2623,0,1
6732-VAILE,0.2621,0,0
3761-FLYZI,0.262,0,0
5781-BKHOP,0.262,0,0
9430-NKQLY,0.2619,0,0
8809-XKHMD,0.2619,0,0
4597-ELFTS,0.2618,0,1
5406-KGRMX,0.2617,0,0
6586-MYGKD,0.2617,0,0
0303-WMMRN,0.2617,0,0
3870-MQAMG,0.2616,0,1
2739-CACDQ,0.2615,0,0
6778-JFCMK,0.2615,0,0
7611-YKYTC,0.2615,0,0
7401-RUBNK,0.2614,0,0
0442-TDYUO,0.2614,0,0
5073-WXOYN,0.2614,0,1
6537-QLGEX,0.2614,0,0
6861-XWTWQ,0.2613,0,1
4801-JZAZL,0.2612,0,0
9114-DPSIA,0.2611,0,0
1936-CZAKF,0.2609,0,0
8931-GJJIQ,0.2608,0,1
1525-LNLOJ,0.2608,0,0
1063-DHQJF,0.2607,0,0
1480-IVEVR,0.2607,0,0
1910-FMXJM,0.2606,0,0
0795-GMVQO,0.2603,0,0
8844-TONUD,0.2603,0,1
8060-HIWJJ,0.2602,0,0
6094-ZIVKX,0.2601,0,0
8118-TJAFG,0.26,0,0
3009-JWMPU,0.2599,0,1
3541-ZNUHK,0.2599,0,0
1666-JXLKU,0.2597,0,0
0603-TPMIB,0.2596,0,0
1222-KJNZD,0.2595,0,0
4335-BSMJS,0.2595,0,0
7665-VIGUD,0.2595,0,0
3654-ARMGP,0.2595,0,0
8178-EYZUO,0.2594,0,1
0895-UADGO,0.2594,0,0
3585-YNADK,0.2594,0,0
7605-SNLQG,0.2593,0,0
2105-PHWON,0.2593,0,0
0384-RVBPI,0.2593,0,0
1207-BLKSA,0.2593,0,0
2226-ICFDO,0.259,0,0
2673-CXQEU,0.2589,0,0
4425-OWHWB,0.2589,0,0
0406-BPDVR,0.2589,0,1
6439-LAJXL,0.2589,0,0
0020-INWCK,0.2589,0,0
3797-VTIDR,0.2588,0,1
7018-FPXHH,0.2586,0,0
4439-YRNVD,0.2586,0,0
9027-TMATR,0.2585,0,0
1085-LDWAM,0.2582,0,0
3470-OBUET,0.2581,0,0
7629-WIXZF,0.2581,0,0
9362-MWODR,0.2581,0,0
4350-ZTLPI,0.258,0,0
8809-RIHDD,0.258,0,1
5141-ZUVBH,0.258,0,0
5889-JTMUL,0.2578,0,1
9419-IPPBE,0.2577,0,0
2011-TRQYE,0.2575,0,1
6416-YJTTB,0.2574,0,0
5158-RIVOP,0.2574,0,0
3793-MMFUH,0.2574,0,1
3814-MLAXC,0.2573,0,1
3714-XPXBW,0.2573,0,0
5220-AGAAX,0.2572,0,0
1724-BQUHA,0.2572,0,1
6630-UJZMY,0.2571,0,0
0042-RLHYP,0.2571,0,0
0137-UDEUO,0.257,0,1
8259-NFJTV,0.2569,0,0
8213-TAZPM,0.2569,0,0
5014-WUQMG,0.2566,0,0
2180-DXNEG,0.2564,0,1
9153-BTBVV,0.2563,0,0
7758-UJWYS,0.2563,0,0
4106-HADHQ,0.2562,0,1
2839-RFSQE,0.2562,0,1
5055-MGMGF,0.256,0,0
8780-RSYYU,0.256,0,0
0971-QIFJK,0.256,0,0
2782-JEEBU,0.2559,0,0
8017-LXHFA,0.2559,0,1
9367-OIUXP,0.2557,0,0
5605-XNWEN,0.2555,0,0
6323-AYBRX,0.2555,0,1
8731-WBBMB,0.2555,0,0
2190-BCXEC,0.2554,0,0
2919-HBCJO,0.2553,0,1
0620-XEFWH,0.2552,0,0
0270-THENM,0.2551,0,0
3887-PBQAO,0.255,0,0
8128-YVJRG,0.255,0,1
2725-TTRIQ,0.255,0,0
0899-LIIBW,0.255,0,0
5985-BEHZK,0.255,0,0
8999-XXGNS,0.2549,0,0
0455-ENTCR,0.2549,0,0
2504-DSHIH,0.2549,0,0
3282-ZISZV,0.2548,0,0
5376-PCKNB,0.2548,0,0
5090-EMGTC,0.2546,0,0
1335-MXCSE,0.2544,0,0
3863-QSTYI,0.2544,0,0
3096-WPXBT,0.2543,0,0
2270-CHBFN,0.2543,0,0
1455-UGQVH,0.2543,0,1
2305-MRGLV,0.2542,0,0
4566-NECEV,0.2542,0,0
3665-JATSN,0.2541,0,0
2927-CVULT,0.2541,0,0
0880-FVFWF,0.2541,0,0
6543-CPZMK,0.254,0,1
1925-LFCZZ,0.254,0,0
9734-YWGEX,0.2539,0,1
3550-SAHFP,0.2539,0,1
7979-CORPM,0.2539,0,1
0336-PIKEI,0.2538,0,0
6328-ZPBGN,0.2538,0,1
2946-KIQSP,0.2535,0,0
3298-QEICA,0.2535,0,0
0191-EQUUH,0.2535,0,0
7014-ZZXAW,0.2535,0,0
0602-DDUML,0.2534,0,0
5296-PSYVW,0.2533,0,0
0823-HSCDJ,0.2533,0,1
5857-XRECV,0.2532,0,0
9488-FVZCC,0.2531,0,0
7524-VRLPL,0.2531,0,0
3498-LZGQZ,0.2531,0,0
1518-VOWAV,0.2531,0,1
1716-LSAMB,0.253,0,0
2307-FYNNL,0.253,0,0
7501-IWUNG,0.2529,0,0
2215-ZAFGX,0.2529,0,0
3727-RJMEO,0.2528,0,1
7613-LLQFO,0.2527,0,1
8884-ADFVN,0.2526,0,1
9800-OUIGR,0.2523,0,0
3167-SNQPL,0.2522,0,0
4132-KALRO,0.2521,0,0
1272-ILHFG,0.2521,0,0
8050-DVOJX,0.252,0,0
0412-UCCNP,0.252,0,0
1073-XXCZD,0.2519,0,0
4115-NZRKS,0.2518,0,0
9150-HEPMB,0.2518,0,0
9330-IJWIO,0.2517,0,1
9209-NWPGU,0.2516,0,0
4458-KVRBJ,0.2516,0,0
7249-WBIYX,0.2514,0,1
2826-DXLQO,0.2514,0,0
4299-SIMNS,0.2513,0,0
2446-BEGGB,0.2513,0,1
1307-TVUFB,0.2512,0,0
2522-AHJXR,0.2512,0,0
7010-BRBUU,0.2512,0,0
8766-PAFNE,0.2512,0,0
9763-GRSKD,0.2512,0,0
2007-QVGAW,0.251,0,0
6807-SIWJI,0.2509,0,0
8421-WZOOW,0.2509,0,0
2144-BFDSO,0.2509,0,0
0822-QGCXA,0.2509,0,0
5382-SOYZL,0.2508,0,0
1986-PHGZF,0.2507,0,0
8338-QIUNR,0.2506,0,0
0337-CNPZE,0.2506,0,1
7746-AWNQW,0.2506,0,0
3569-VLDHH,0.2505,0,0
3489-VSFRD,0.2505,0,0
6925-BAYGL,0.2504,0,0
9388-ZEYVT,0.2504,0,0
9919-FZDED,0.2502,0,0
2294-DMMUS,0.2502,0,0
9626-WEQRM,0.2501,0,0
7067-KSAZT,0.2501,0,1
4654-GGUII,0.2501,0,0
0942-KOWSM,0.25,0,0
0324-BRPCJ,0.2499,0,1
8058-DMYRU,0.2497,0,0
7017-VFULY,0.2497,0,0
7203-OYKCT,0.2497,0,0
2908-ZTPNF,0.2497,0,0
5854-KSRBJ,0.2497,0,0
0697-ZMSWS,0.2495,0,1
4578-PHJYZ,0.2494,0,0
8608-OZTLB,0.2493,0,0
1302-TPUBN,0.2491,0,0
6265-SXWBU,0.2491,0,0
8544-JNBOX,0.249,0,0
0196-VULGZ,0.249,0,1
1508-DFXCU,0.249,0,0
1548-FEHVL,0.2489,0,0
6621-NRZAK,0.2488,0,0
4847-TAJYI,0.2488,0,0
9254-RBFON,0.2488,0,1
0222-CNVPT,0.2488,0,0
1862-QRWPE,0.2488,0,0
5298-GSTLM,0.2486,0,0
2982-VPSGI,0.2485,0,1
2987-BJXIK,0.2485,0,0
1309-XGFSN,0.2484,0,0
1492-KGETH,0.2484,0,0
1403-GYAFU,0.2483,0,0
7549-MYGPK,0.2481,0,1
2408-TZMJL,0.2481,0,1
1013-QCWAM,0.2481,0,0
6837-HAEVO,0.2479,0,0
5186-EJEGL,0.2479,0,0
7799-DSEWS,0.2479,0,0
5449-FIBXJ,0.2478,0,1
2926-JEJJC,0.2478,0,0
1579-KLYDT,0.2477,0,1
4378-MYPGO,0.2477,0,0
2696-ECXKC,0.2475,0,0
8050-WYBND,0.2474,0,0
6362-QHAFM,0.2474,0,0
8350-NYMVI,0.2473,0,0
4530-NDRKU,0.2473,0,0
7779-LGOVN,0.2472,0,1
1090-PYKCI,0.2472,0,0
9964-WBQDJ,0.2472,0,0
3938-YFPXD,0.2471,0,0
2250-IVBWA,0.247,0,0
9565-AXSMR,0.247,0,0
2057-ZBLPD,0.247,0,1
6128-AQBMT,0.247,0,0
7346-MEDWM,0.247,0,0
7821-DPRQE,0.2469,0,0
2625-TRCZQ,0.2467,0,0
7706-YLMQA,0.2466,0,0
1460-UZPRJ,0.2465,0,0
4159-NAAIX,0.2464,0,0
2967-MXRAV,0.2463,0,0
9993-LHIEB,0.2463,0,0
9318-NKNFC,0.2463,0,1
8992-CEUEN,0.2463,0,0
1564-NTYXF,0.2462,0,1
3951-NJCVI,0.246,0,0
8148-NLEGT,0.2459,0,0
5966-EMAZU,0.2459,0,0
9121-PHQSR,0.2459,0,0
8092-NLTGF,0.2458,0,0
2096-XOTMO,0.2458,0,0
1455-HFBXA,0.2456,0,0
5627-TVBPP,0.2456,0,0
7619-PLRLP,0.2456,0,0
7905-TVXTA,0.2456,0,0
1608-GMEWB,0.2455,0,0
2027-WKXMW,0.2455,0,0
7161-DFHUF,0.2455,0,0
1855-CFULU,0.2453,0,0
7602-DBTOU,0.2451,0,0
4625-EWPTF,0.2451,0,1
1060-ENTOF,0.245,0,0
2234-XADUH,0.245,0,0
9206-GVPEQ,0.245,0,1
8194-PEEBY,0.2448,0,0
3259-KNMRR,0.2448,0,0
1842-EZJMK,0.2448,0,1
0264-CNITK,0.2448,0,0
8922-NPKBJ,0.2448,0,0
0564-JJHGS,0.2446,0,1
6854-EXGSF,0.2445,0,0
9025-AOMKI,0.2445,0,1
5793-YOLJN,0.2444,0,0
6288-CHQJB,0.2443,0,0
4957-SREEC,0.2443,0,0
5448-VWNAM,0.2442,0,0
7515-LODFU,0.2442,0,0
8474-UMLNT,0.2441,0,0
2809-ZMYOQ,0.244,0,0
0565-JUPYD,0.244,0,0
4693-VWVBO,0.244,0,0
7159-NOKYQ,0.2439,0,0
5846-ABOBJ,0.2439,0,0
7703-ZEKEF,0.2439,0,1
1697-BCSHV,0.2439,0,0
4900-MSOMT,0.2438,0,0
4452-ROHMO,0.2438,0,0
6797-LNAQX,0.2436,0,1
7663-ZTEGJ,0.2435,0,0
9500-LTVBP,0.2435,0,0
8035-BUYVG,0.2435,0,1
8622-ZLFKO,0.2435,0,0
8819-IMISP,0.2434,0,0
5730-DBDSI,0.2434,0,0
1248-DYXUB,0.2433,0,0
6050-IJRHS,0.2433,0,0
6583-QGCSI,0.2433,0,1
9795-VOWON,0.2431,0,0
2077-DDHJK,0.2431,0,0
1171-TYKUR,0.243,0,0
0129-KPTWJ,0.2429,0,0
7398-LXGYX,0.2428,0,0
4291-TPNFG,0.2428,0,0
7508-KBIMB,0.2427,0,0
6559-RAKOZ,0.2427,0,0
5569-IDSEY,0.2426,0,0
8760-ZRHKE,0.2426,0,0
5985-TBABQ,0.2426,0,0
9488-FYQAU,0.2426,0,0
9640-ZSLDC,0.2425,0,0
7964-VEXDG,0.2425,0,0
2817-LVCPP,0.2425,0,0
8984-EYLLL,0.2425,0,0
4404-HIBDJ,0.2424,0,1
8098-TDCBU,0.2424,0,0
4163-NCJAK,0.2423,0,0
6617-WLBQC,0.2423,0,0
3279-DYZQM,0.2421,0,0
3200-MNQTF,0.2421,0,0
4193-IBKSW,0.2421,0,0
7037-MTYVW,0.2421,0,0
3955-JBZZM,0.242,0,0
4188-FRABG,0.242,0,0
5934-RMPOV,0.242,0,0
6175-IRFIT,0.242,0,0
6490-FGZAT,0.2419,0,0
6837-BJYDQ,0.2417,0,0
4091-TVOCN,0.2417,0,0
2172-EJXVF,0.2416,0,0
8434-VGEQQ,0.2415,0,0
3422-WJOYD,0.2413,0,0
9305-CDSKC,0.2413,0,1
6064-PUPMC,0.2412,0,0
1591-XWLGB,0.2411,0,0
7695-PKLCZ,0.2411,0,0
2746-DIJLO,0.2411,0,0
1927-QEWMY,0.241,0,0
5172-MIGPM,0.241,0,0
0784-GTUUK,0.2409,0,0
5609-CEBID,0.2409,0,1
5025-GOOKI,0.2409,0,0
8245-UMPYT,0.2409,0,1
9086-YJYXS,0.2409,0,0
6922-NCEDI,0.2408,0,0
6261-RCVNS,0.2407,0,1
0178-SZBHO,0.2406,0,0
9975-SKRNR,0.2405,0,0
8590-YFFQO,0.2405,0,0
7562-GSUHK,0.2404,0,1
4827-DPADN,0.2404,0,0
2877-VDUER,0.2403,0,0
1432-FPAXX,0.2402,0,1
6633-SYEUS,0.2402,0,0
5002-GCQFH,0.2401,0,0
1410-RSCMR,0.24,0,0
3795-GWTRD,0.2398,0,0
5930-GBIWP,0.2397,0,0
4795-KTRTH,0.2396,0,1
0508-SQWPL,0.2396,0,0
1371-WEPDS,0.2395,0,0
2450-ZKEED,0.2395,0,0
9874-QLCLH,0.2395,0,1
5699-BNCAS,0.2395,0,0
0868-VJRDR,0.2395,0,0
2012-NWRPA,0.2394,0,1
5443-SCMKX,0.2393,0,0
1423-BMPBQ,0.2392,0,0
0480-BIXDE,0.2392,0,0
3050-RLLXC,0.2392,0,0
5919-VCZYM,0.2389,0,0
4012-YCFAI,0.2388,0,0
7994-UYIVZ,0.2388,0,0
9507-HSMMZ,0.2388,0,0
7351-KYHQH,0.2387,0,0
5016-LIPDW,0.2387,0,0
1022-RKXDR,0.2384,0,0
3705-RHRFR,0.2383,0,0
2165-VOEGB,0.2382,0,1
0103-CSITQ,0.2382,0,0
7587-AOVVU,0.2382,0,0
1750-CSKKM,0.2381,0,1
6122-EFVKN,0.2381,0,0
0969-RGKCU,0.238,0,0
4998-IKFSE,0.238,0,0
3486-KHMLI,0.2379,0,0
4199-QHJNM,0.2379,0,0
3506-OVLKD,0.2379,0,0
6674-KVJHG,0.2379,0,0
4826-TZEVA,0.2377,0,0
1599-MMYRQ,0.2377,0,0
6234-RAAPL,0.2377,0,0
9885-MFVSU,0.2375,0,0
2027-OAQQC,0.2374,0,1
7129-AZJDE,0.2374,0,0
6198-PNNSZ,0.2374,0,0
5181-OABFK,0.2372,0,0
9938-TKDGL,0.2372,0,0
7622-NXQZR,0.2372,0,0
5018-HEKFO,0.2371,0,0
0899-WZRSD,0.237,0,0
9093-FPDLG,0.2368,0,0
1764-VUUMT,0.2368,0,0
7729-XBTWX,0.2367,0,0
2242-MFOTG,0.2366,0,0
2898-LSJGD,0.2366,0,1
4194-WHFCB,0.2365,0,0
4667-QONEA,0.2364,0,0
4818-DRBQT,0.2364,0,1
3727-OVPRY,0.2363,0,0
4716-HHKQH,0.2362,0,0
8097-OMULG,0.2362,0,0
0487-RPVUM,0.2362,0,0
1110-KYLGQ,0.2361,0,0
3088-LHEFH,0.2361,0,0
8200-KLNYW,0.236,0,0
6152-ONASV,0.2358,0,0
6300-BWMJX,0.2357,0,0
3696-XRIEN,0.2356,0,0
8857-CUPFQ,0.2355,0,0
6874-SGLHU,0.2353,0,0
6734-CKRSM,0.2353,0,0
3473-XIIIT,0.2352,0,1
5846-NEQVZ,0.2351,0,0
0871-URUWO,0.2351,0,1
7694-VLBWQ,0.2351,0,1
8125-QPFJD,0.235,0,0
2030-BTZRO,0.235,0,0
9965-YOKZB,0.2348,0,1
4293-ETKAP,0.2347,0,0
9659-ZTWSM,0.2347,0,0
9225-BZLNZ,0.2345,0,0
6696-YDAYZ,0.2345,0,0
5469-CTCWN,0.2345,0,1
6968-URWQU,0.2344,0,0
3629-ZNKXA,0.2342,0,0
4129-LYCOI,0.2342,0,0
3162-KKZXO,0.2341,0,0
6244-BESBM,0.2341,0,0
2612-RRIDN,0.2341,0,1
3694-DELSO,0.234,0,0
8626-XHBIE,0.234,0,0
9572-MTILT,0.234,0,1
3580-GICBM,0.234,0,0
6259-WJQLC,0.234,0,0
5144-TVGLP,0.234,0,0
2890-WFBHU,0.2339,0,0
0011-IGKFF,0.2338,0,1
5666-CYCYZ,0.2338,0,0
0851-DFJKB,0.2337,0,0
2860-RANUS,0.2337,0,1
3454-JFUBC,0.2337,0,0
3307-TLCUD,0.2335,0,0
9803-FTJCG,0.2335,0,0
0640-YJTPY,0.2335,0,0
3597-YASZG,0.2335,0,0
4724-WXVWF,0.2334,0,0
3424-NMNBO,0.2333,0,1
5233-GEEAX,0.2333,0,1
6574-MCOEH,0.2332,0,0
6576-FBXOJ,0.2332,0,0
9339-FIIJL,0.2331,0,0
6331-EWIEB,0.2331,0,1
5628-RKIFK,0.233,0,0
6400-BWQKW,0.2329,0,1
3327-YBAKM,0.2328,0,0
5468-BPMMO,0.2328,0,0
3209-ZPKFI,0.2328,0,0
0804-YGEQV,0.2328,0,0
3689-MOZGR,0.2326,0,0
9115-YQHGA,0.2326,0,0
6857-TKDJV,0.2326,0,0
5977-CKHON,0.2326,0,0
9278-VZKCD,0.2326,0,0
6196-HBOBZ,0.2325,0,0
5696-CEIQJ,0.2325,0,0
1492-QGCLU,0.2325,0,0
3740-RLMVT,0.2325,0,0
9185-TQCVP,0.2324,0,1
8063-GBATB,0.2323,0,1
5174-ITUMV,0.2323,0,0
2911-UREFD,0.2321,0,1
4832-VRBMR,0.2321,0,0
1015-OWJKI,0.2321,0,0
2851-STERV,0.232,0,0
2560-PPCHE,0.232,0,0
1133-KXCGE,0.232,0,0
3544-FBCAS,0.232,0,0
4822-RVYBB,0.232,0,1
9103-TCIHJ,0.2319,0,1
9754-CLVZW,0.2319,0,0
2234-EOFPT,0.2319,0,0
7995-ZHHNZ,0.2318,0,0
0112-QWPNC,0.2318,0,1
9919-YLNNG,0.2318,0,0
1184-PJVDB,0.2318,0,1
2259-OUUSZ,0.2317,0,0
0581-BXBUB,0.2317,0,0
7978-DKUQH,0.2317,0,0
1376-HHBDV,0.2317,0,0
2812-REYAT,0.2316,0,0
8405-IGQFX,0.2315,0,0
8645-KWHJO,0.2314,0,0
9436-ZBZCT,0.2313,0,1
5959-BELXA,0.2313,0,1
1550-LOAHA,0.2311,0,1
8990-YOZLV,0.2309,0,0
6827-IEAUQ,0.2309,0,0
7427-AUFPY,0.2308,0,0
8755-OGKNA,0.2308,0,0
8450-UYIBU,0.2307,0,0
5371-VYLSX,0.2307,0,0
5136-GFPMB,0.2306,0,0
6872-HXFNF,0.2306,0,0
6227-FBDXH,0.2305,0,0
5447-WZAFP,0.2304,0,0
6848-HJTXY,0.2303,0,0
9378-FXTIZ,0.2303,0,1
6176-YJWAS,0.2302,0,0
0128-MKWSG,0.2302,0,0
4523-WXCEF,0.2301,0,1
7813-ZGGAW,0.23,0,0
7481-ATQQS,0.23,0,1
2410-CIYFZ,0.2299,0,0
3646-ITDGM,0.2299,0,0
9495-REDIY,0.2299,0,0
5196-WPYOW,0.2298,0,0
9492-TOKRI,0.2297,0,1
6688-UZPWD,0.2296,0,1
2391-SOORI,0.2295,0,1
4191-XOVOM,0.2294,0,0
8930-XOTDP,0.2294,0,0
3585-ISXZP,0.2294,0,1
5199-FPUSP,0.2294,0,0
3269-ATYWD,0.2294,0,1
9092-GDZKO,0.2294,0,0
6797-UCJHZ,0.2293,0,0
1697-LYYYX,0.2292,0,0
0420-TXVSG,0.2291,0,0
3692-JHONH,0.229,0,0
9057-MSWCO,0.2289,0,1
6331-LWDTQ,0.2289,0,1
4419-UJMUS,0.2289,0,0
6292-TOSSS,0.2289,0,0
8414-OOEEL,0.2286,0,0
4767-HZZHQ,0.2286,0,0
2758-RNWXS,0.2284,0,0
2359-KMGLI,0.2283,0,1
1698-XFZCI,0.2283,0,0
2072-ZVJJX,0.228,0,0
9975-GPKZU,0.2279,0,0
1293-BSEUN,0.2279,0,0
2969-WGHQO,0.2278,0,0
3016-KSVCP,0.2278,0,0
2040-VZIKE,0.2278,0,0
2187-LZGPL,0.2277,0,1
6892-XPFPU,0.2276,0,1
4521-WFJAI,0.2276,0,0
0379-DJQHR,0.2275,0,0
8345-MVDYC,0.2275,0,0
6092-QZVPP,0.2274,0,0
5678-VFNEQ,0.2274,0,0
4853-OITSN,0.2273,0,0
7088-FBAWU,0.2273,0,0
2434-EEVDB,0.2273,0,0
2320-SLKMB,0.2272,0,0
3365-SAIGS,0.2272,0,0
6845-RGTYS,0.2272,0,1
3642-BYHDO,0.227,0,0
5387-ASZNZ,0.227,0,0
2153-MREFK,0.227,0,1
7950-XWOVN,0.2269,0,0
5649-TJHOV,0.2269,0,1
1442-BQPVU,0.2268,0,0
2129-ALKBS,0.2266,0,0
0306-JAELE,0.2266,0,1
8782-NUUOL,0.2265,0,0
6469-QJKZW,0.2265,0,0
3170-GWYKC,0.2262,0,0
4237-CLSMM,0.2262,0,0
1535-VTJOQ,0.2262,0,0
5481-NTDOH,0.2262,0,0
9560-BBZXK,0.2261,0,0
6625-IUTTT,0.2261,0,0
3902-MIVLE,0.226,0,0
9281-CEDRU,0.226,0,0
