customer_id,churn_score,risk_tier,recommended_action
7854-FOKSF,0.7545,High,Visita urgente - oferta de retencion personalizada
7932-WPTDS,0.7545,High,Visita urgente - oferta de retencion personalizada
2612-RANWT,0.7531,High,Visita urgente - oferta de retencion personalizada
7209-JCUDS,0.7529,High,Visita urgente - oferta de retencion personalizada
1925-TIBLE,0.7529,High,Visita urgente - oferta de retencion personalizada
9611-CTWIH,0.7527,High,Visita urgente - oferta de retencion personalizada
0722-TROQR,0.7526,High,Visita urgente - oferta de retencion personalizada
6229-LSCKB,0.7524,High,Visita urgente - oferta de retencion personalizada
7314-OXENN,0.7522,High,Visita urgente - oferta de retencion personalizada
1197-BVMVG,0.7522,High,Visita urgente - oferta de retencion personalizada
1875-QIVME,0.7522,High,Visita urgente - oferta de retencion personalizada
5868-YWPDW,0.7518,High,Visita urgente - oferta de retencion personalizada
6350-XFYGW,0.7513,High,Visita urgente - oferta de retencion personalizada
5378-IKEEG,0.7509,High,Visita urgente - oferta de retencion personalizada
3519-ZKXGG,0.7509,High,Visita urgente - oferta de retencion personalizada
3874-EQOEP,0.7504,High,Visita urgente - oferta de retencion personalizada
3793-MMFUH,0.7504,High,Visita urgente - oferta de retencion personalizada
2472-OVKUP,0.7502,High,Visita urgente - oferta de retencion personalizada
3247-ZVOUO,0.7499,High,Visita urgente - oferta de retencion personalizada
4086-YQSNZ,0.7498,High,Visita urgente - oferta de retencion personalizada
1618-CFHME,0.7497,High,Visita urgente - oferta de retencion personalizada
7198-GLXTC,0.7496,High,Visita urgente - oferta de retencion personalizada
6680-WKXRZ,0.749,High,Visita urgente - oferta de retencion personalizada
1389-CXMLU,0.7484,High,Visita urgente - oferta de retencion personalizada
0612-RTZZA,0.7475,High,Visita urgente - oferta de retencion personalizada
5150-ITWWB,0.747,High,Visita urgente - oferta de retencion personalizada
7595-EUIVN,0.7468,High,Visita urgente - oferta de retencion personalizada
7218-HKQFK,0.7466,High,Visita urgente - oferta de retencion personalizada
2276-YDAVZ,0.7463,High,Visita urgente - oferta de retencion personalizada
5299-SJCZT,0.7463,High,Visita urgente - oferta de retencion personalizada
2990-HWIML,0.7461,High,Visita urgente - oferta de retencion personalizada
2660-EMUBI,0.7461,High,Visita urgente - oferta de retencion personalizada
0616-ATFGB,0.7456,High,Visita urgente - oferta de retencion personalizada
8931-GJJIQ,0.7456,High,Visita urgente - oferta de retencion personalizada
1304-NECVQ,0.7442,High,Visita urgente - oferta de retencion personalizada
4597-NUCQV,0.7441,High,Visita urgente - oferta de retencion personalizada
8999-BOHSE,0.7437,High,Visita urgente - oferta de retencion personalizada
5349-IECLD,0.7429,High,Visita urgente - oferta de retencion personalizada
9274-CNFMO,0.7427,High,Visita urgente - oferta de retencion personalizada
8780-IXSTS,0.7425,High,Visita urgente - oferta de retencion personalizada
5569-KGJHX,0.7419,High,Visita urgente - oferta de retencion personalizada
8835-VSDSE,0.7414,High,Visita urgente - oferta de retencion personalizada
6979-ZNSFF,0.7412,High,Visita urgente - oferta de retencion personalizada
4514-GFCFI,0.7412,High,Visita urgente - oferta de retencion personalizada
2691-NZETQ,0.741,High,Visita urgente - oferta de retencion personalizada
2952-QAYZF,0.7408,High,Visita urgente - oferta de retencion personalizada
8943-URTMR,0.7406,High,Visita urgente - oferta de retencion personalizada
2379-ENZGV,0.7406,High,Visita urgente - oferta de retencion personalizada
7488-MXJIV,0.74,High,Visita urgente - oferta de retencion personalizada
8992-JQYUN,0.74,High,Visita urgente - oferta de retencion personalizada
0375-HVGXO,0.7399,High,Visita urgente - oferta de retencion personalizada
7994-UYIVZ,0.7398,High,Visita urgente - oferta de retencion personalizada
0880-TKATG,0.7398,High,Visita urgente - oferta de retencion personalizada
6330-JKLPC,0.7398,High,Visita urgente - oferta de retencion personalizada
2761-OCIAX,0.7396,High,Visita urgente - oferta de retencion personalizada
6101-IMRMM,0.7394,High,Visita urgente - oferta de retencion personalizada
1450-GALXR,0.7392,High,Visita urgente - oferta de retencion personalizada
0925-VYDLG,0.7381,High,Visita urgente - oferta de retencion personalizada
3186-BAXNB,0.7379,High,Visita urgente - oferta de retencion personalizada
0345-HKJVM,0.7378,High,Visita urgente - oferta de retencion personalizada
3841-CONLJ,0.7372,High,Visita urgente - oferta de retencion personalizada
4342-HENTK,0.7363,High,Visita urgente - oferta de retencion personalizada
5949-XIKAE,0.7363,High,Visita urgente - oferta de retencion personalizada
1965-AKTSX,0.7359,High,Visita urgente - oferta de retencion personalizada
2446-BEGGB,0.7356,High,Visita urgente - oferta de retencion personalizada
8161-QYMTT,0.7355,High,Visita urgente - oferta de retencion personalizada
2754-SDJRD,0.7354,High,Visita urgente - oferta de retencion personalizada
0231-LXVAP,0.7353,High,Visita urgente - oferta de retencion personalizada
1704-NRWYE,0.7348,High,Visita urgente - oferta de retencion personalizada
2215-ZAFGX,0.7344,High,Visita urgente - oferta de retencion personalizada
0680-DFNNY,0.7342,High,Visita urgente - oferta de retencion personalizada
4847-TAJYI,0.7341,High,Visita urgente - oferta de retencion personalizada
3462-BJQQA,0.734,High,Visita urgente - oferta de retencion personalizada
0196-VULGZ,0.7338,High,Visita urgente - oferta de retencion personalizada
1564-NTYXF,0.7331,High,Visita urgente - oferta de retencion personalizada
5804-LEPIM,0.7329,High,Visita urgente - oferta de retencion personalizada
2737-WFVYW,0.7327,High,Visita urgente - oferta de retencion personalizada
3992-YWPKO,0.7326,High,Visita urgente - oferta de retencion personalizada
4112-LUEIZ,0.7326,High,Visita urgente - oferta de retencion personalizada
9741-YLNTD,0.7325,High,Visita urgente - oferta de retencion personalizada
6615-NGGZJ,0.7315,High,Visita urgente - oferta de retencion personalizada
2369-UAPKZ,0.7313,High,Visita urgente - oferta de retencion personalizada
1567-DSCIC,0.7312,High,Visita urgente - oferta de retencion personalizada
6437-UKHMV,0.7306,High,Visita urgente - oferta de retencion personalizada
8185-UPYBR,0.7303,High,Visita urgente - oferta de retencion personalizada
9025-AOMKI,0.7301,High,Visita urgente - oferta de retencion personalizada
0685-MLYYM,0.7298,High,Visita urgente - oferta de retencion personalizada
2672-DZUOY,0.7298,High,Visita urgente - oferta de retencion personalizada
7938-OUHIO,0.7297,High,Visita urgente - oferta de retencion personalizada
6734-GMPVK,0.7296,High,Visita urgente - oferta de retencion personalizada
6127-ISGTU,0.7296,High,Visita urgente - oferta de retencion personalizada
1624-NALOJ,0.7291,High,Visita urgente - oferta de retencion personalizada
0122-OAHPZ,0.7291,High,Visita urgente - oferta de retencion personalizada
5293-WXJAK,0.7282,High,Visita urgente - oferta de retencion personalizada
7130-VTEWQ,0.728,High,Visita urgente - oferta de retencion personalizada
7156-MHUGY,0.7278,High,Visita urgente - oferta de retencion personalizada
6435-SRWBJ,0.7278,High,Visita urgente - oferta de retencion personalizada
6407-UTSLV,0.7277,High,Visita urgente - oferta de retencion personalizada
6899-PPEEA,0.7275,High,Visita urgente - oferta de retencion personalizada
8510-AWCXC,0.7272,High,Visita urgente - oferta de retencion personalizada
1731-TVIUK,0.727,High,Visita urgente - oferta de retencion personalizada
9290-SHCMB,0.7264,High,Visita urgente - oferta de retencion personalizada
4195-NZGTA,0.7261,High,Visita urgente - oferta de retencion personalizada
3045-XETSH,0.726,High,Visita urgente - oferta de retencion personalizada
4277-PVRAN,0.7258,High,Visita urgente - oferta de retencion personalizada
3370-HXOPH,0.7251,High,Visita urgente - oferta de retencion personalizada
7005-CCBKV,0.7247,High,Visita urgente - oferta de retencion personalizada
2424-WVHPL,0.7246,High,Visita urgente - oferta de retencion personalizada
4210-QFJMF,0.7243,High,Visita urgente - oferta de retencion personalizada
4229-CZMLL,0.7243,High,Visita urgente - oferta de retencion personalizada
1569-TTNYJ,0.7242,High,Visita urgente - oferta de retencion personalizada
1024-GUALD,0.724,High,Visita urgente - oferta de retencion personalizada
8348-HFYIV,0.724,High,Visita urgente - oferta de retencion personalizada
9846-GKXAS,0.724,High,Visita urgente - oferta de retencion personalizada
5482-PLVPE,0.7235,High,Visita urgente - oferta de retencion personalizada
9314-IJWSQ,0.7235,High,Visita urgente - oferta de retencion personalizada
6000-APYLU,0.7234,High,Visita urgente - oferta de retencion personalizada
9514-JDSKI,0.7232,High,Visita urgente - oferta de retencion personalizada
7858-GTZSP,0.723,High,Visita urgente - oferta de retencion personalizada
8010-EZLOU,0.7228,High,Visita urgente - oferta de retencion personalizada
5442-BHQNG,0.7226,High,Visita urgente - oferta de retencion personalizada
7495-OOKFY,0.7222,High,Visita urgente - oferta de retencion personalizada
2959-MJHIC,0.7222,High,Visita urgente - oferta de retencion personalizada
5889-LFOLL,0.7221,High,Visita urgente - oferta de retencion personalizada
8443-WVPSS,0.7218,High,Visita urgente - oferta de retencion personalizada
2984-AFWNC,0.7216,High,Visita urgente - oferta de retencion personalizada
9134-CEQMF,0.7215,High,Visita urgente - oferta de retencion personalizada
2951-QOQTK,0.7212,High,Visita urgente - oferta de retencion personalizada
9894-EZEWG,0.721,High,Visita urgente - oferta de retencion personalizada
3138-BKYAV,0.7208,High,Visita urgente - oferta de retencion personalizada
2027-FECZV,0.7194,High,Visita urgente - oferta de retencion personalizada
9840-EFJQB,0.7194,High,Visita urgente - oferta de retencion personalizada
0722-SVSFK,0.7193,High,Visita urgente - oferta de retencion personalizada
4749-OJKQU,0.7191,High,Visita urgente - oferta de retencion personalizada
0023-XUOPT,0.7187,High,Visita urgente - oferta de retencion personalizada
7823-JSOAG,0.7186,High,Visita urgente - oferta de retencion personalizada
5383-MMTWC,0.7186,High,Visita urgente - oferta de retencion personalizada
0306-JAELE,0.7182,High,Visita urgente - oferta de retencion personalizada
3422-GALYP,0.7173,High,Visita urgente - oferta de retencion personalizada
1184-PJVDB,0.7168,High,Visita urgente - oferta de retencion personalizada
1746-TGTWV,0.7166,High,Visita urgente - oferta de retencion personalizada
6630-UJZMY,0.7165,High,Visita urgente - oferta de retencion personalizada
8443-ZRDBZ,0.7164,High,Visita urgente - oferta de retencion personalizada
3217-FZDMN,0.7163,High,Visita urgente - oferta de retencion personalizada
7363-QTBIW,0.7161,High,Visita urgente - oferta de retencion personalizada
6496-SLWHQ,0.7153,High,Visita urgente - oferta de retencion personalizada
9058-CBREO,0.715,High,Visita urgente - oferta de retencion personalizada
5138-WVKYJ,0.7147,High,Visita urgente - oferta de retencion personalizada
7928-VJYAB,0.7144,High,Visita urgente - oferta de retencion personalizada
7394-FKDNK,0.714,High,Visita urgente - oferta de retencion personalizada
9367-WXLCH,0.7139,High,Visita urgente - oferta de retencion personalizada
5565-FILXA,0.7135,High,Visita urgente - oferta de retencion personalizada
2025-JKFWI,0.7133,High,Visita urgente - oferta de retencion personalizada
7145-FEJWU,0.7132,High,Visita urgente - oferta de retencion personalizada
4572-DVCGN,0.7131,High,Visita urgente - oferta de retencion personalizada
4629-NRXKX,0.7126,High,Visita urgente - oferta de retencion personalizada
7508-MYBOG,0.7125,High,Visita urgente - oferta de retencion personalizada
3338-CVVEH,0.712,High,Visita urgente - oferta de retencion personalizada
7613-LLQFO,0.7117,High,Visita urgente - oferta de retencion personalizada
8676-TRMJS,0.7115,High,Visita urgente - oferta de retencion personalizada
3727-RJMEO,0.7115,High,Visita urgente - oferta de retencion personalizada
8734-DKSTZ,0.7113,High,Visita urgente - oferta de retencion personalizada
2123-AGEEN,0.711,High,Visita urgente - oferta de retencion personalizada
4566-NECEV,0.7108,High,Visita urgente - oferta de retencion personalizada
0135-NMXAP,0.7105,High,Visita urgente - oferta de retencion personalizada
5442-XSDCW,0.7101,High,Visita urgente - oferta de retencion personalizada
9685-WKZGT,0.71,High,Visita urgente - oferta de retencion personalizada
5644-PDMZC,0.7098,High,Visita urgente - oferta de retencion personalizada
8481-YYXWG,0.7097,High,Visita urgente - oferta de retencion personalizada
9957-YODKZ,0.7096,High,Visita urgente - oferta de retencion personalizada
3721-CNEYS,0.7093,High,Visita urgente - oferta de retencion personalizada
0329-GTIAJ,0.7093,High,Visita urgente - oferta de retencion personalizada
8225-BTJAU,0.709,High,Visita urgente - oferta de retencion personalizada
6711-FLDFB,0.7089,High,Visita urgente - oferta de retencion personalizada
6060-DRTNL,0.7088,High,Visita urgente - oferta de retencion personalizada
5747-PMBSQ,0.7088,High,Visita urgente - oferta de retencion personalizada
5442-UTCVD,0.7085,High,Visita urgente - oferta de retencion personalizada
4817-QRJSX,0.7083,High,Visita urgente - oferta de retencion personalizada
6328-ZPBGN,0.7082,High,Visita urgente - oferta de retencion personalizada
1024-VRZHF,0.708,High,Visita urgente - oferta de retencion personalizada
4140-MUHUG,0.7078,High,Visita urgente - oferta de retencion personalizada
0302-JOIVN,0.7072,High,Visita urgente - oferta de retencion personalizada
8937-RDTHP,0.707,High,Visita urgente - oferta de retencion personalizada
2672-HUYVI,0.7068,High,Visita urgente - oferta de retencion personalizada
0219-YTZUE,0.7056,High,Visita urgente - oferta de retencion personalizada
9227-LUNBG,0.7053,High,Visita urgente - oferta de retencion personalizada
4315-MURBD,0.7052,High,Visita urgente - oferta de retencion personalizada
0876-WDUUZ,0.705,High,Visita urgente - oferta de retencion personalizada
4636-QRJKY,0.7047,High,Visita urgente - oferta de retencion personalizada
0916-QOFDP,0.7046,High,Visita urgente - oferta de retencion personalizada
2205-YMZZJ,0.7046,High,Visita urgente - oferta de retencion personalizada
4090-KPJIP,0.7045,High,Visita urgente - oferta de retencion personalizada
8854-CCVSQ,0.7045,High,Visita urgente - oferta de retencion personalizada
2180-DXNEG,0.7045,High,Visita urgente - oferta de retencion personalizada
4439-JMPMT,0.7044,High,Visita urgente - oferta de retencion personalizada
5928-QLDHB,0.7041,High,Visita urgente - oferta de retencion personalizada
7625-XCQRH,0.704,High,Visita urgente - oferta de retencion personalizada
3606-TWKGI,0.704,High,Visita urgente - oferta de retencion personalizada
1740-CSDJP,0.7038,High,Visita urgente - oferta de retencion personalizada
7242-QZLXF,0.7033,High,Visita urgente - oferta de retencion personalizada
9391-EOYLI,0.7033,High,Visita urgente - oferta de retencion personalizada
6502-HCJTI,0.7032,High,Visita urgente - oferta de retencion personalizada
8266-VBFQL,0.703,High,Visita urgente - oferta de retencion personalizada
5685-IIXLY,0.7025,High,Visita urgente - oferta de retencion personalizada
7379-POKDZ,0.7024,High,Visita urgente - oferta de retencion personalizada
1602-IJQQE,0.7022,High,Visita urgente - oferta de retencion personalizada
9237-HQITU,0.7021,High,Visita urgente - oferta de retencion personalizada
2265-CYWIV,0.7018,High,Visita urgente - oferta de retencion personalizada
3318-OSATS,0.7013,High,Visita urgente - oferta de retencion personalizada
4290-BSXUX,0.7013,High,Visita urgente - oferta de retencion personalizada
