customer_id,churn_score,risk_tier,monthly_potential_eur,upsell_priority,anomaly_score,is_anomaly,churn_norm,potential_norm,anomaly_norm,commercial_priority_score,commercial_segment,recommended_action,priority_tier
8580-AECUZ,0.8549,High,16.5,Medium,0.4352,0,0.998566479512603,0.31548756,0.4352,0.681,Retain_Urgent,Visita urgente - oferta de retencion,High
5960-WPXQM,0.8553,High,16.5,Medium,0.4316,0,0.9990443196750687,0.31548756,0.4316,0.6805,Retain_Urgent,Visita urgente - oferta de retencion,High
4342-HENTK,0.7363,High,24.94,High,0.5449,0,0.8568868713415362,0.47686425,0.5449,0.6805,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
0616-ATFGB,0.7456,High,33.57,High,0.2697,0,0.8679966551188628,0.64187384,0.2697,0.6805,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
8740-CRYFY,0.8547,High,16.5,Medium,0.4317,0,0.9983275594313703,0.31548756,0.4317,0.6802,Retain_Urgent,Visita urgente - oferta de retencion,High
6161-UUUTA,0.7902,High,15.38,Medium,0.6514,1,0.9212758332337834,0.29407266,0.6514,0.6791,Retain_InvestigateBill,Retencion urgente + revision de facturacion,High
1981-INRFU,0.8248,High,15.56,Medium,0.5403,0,0.9626090072870624,0.29751435,0.5403,0.6786,Retain_Urgent,Visita urgente - oferta de retencion,High
7538-GWHML,0.6925,High,25.73,High,0.6412,1,0.8045633735515471,0.4919694,0.6412,0.6781,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
5804-LEPIM,0.7329,High,25.21,High,0.5336,0,0.8528252299605782,0.48202676,0.5336,0.6777,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
2055-PDADH,0.701,High,25.1,High,0.6273,1,0.8147174770039421,0.47992355,0.6273,0.6768,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
9300-RENDD,0.8561,High,15.4,Medium,0.4383,0,1.0,0.29445505,0.4383,0.676,Retain_Urgent,Visita urgente - oferta de retencion,High
2868-MZAGQ,0.8511,High,16.04,Medium,0.4345,0,0.9940269979691793,0.30669218,0.4345,0.6759,Retain_Urgent,Visita urgente - oferta de retencion,High
6567-HOOPW,0.8466,High,16.49,Medium,0.4345,0,0.9886512961414408,0.31529638,0.4345,0.6758,Retain_Urgent,Visita urgente - oferta de retencion,High
7823-JSOAG,0.7186,High,21.15,High,0.682,1,0.835742444152431,0.4043977,0.682,0.6756,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
0495-RVCBF,0.8509,High,15.86,Medium,0.436,0,0.9937880778879465,0.30325046,0.436,0.6751,Retain_Urgent,Visita urgente - oferta de retencion,High
7439-DKZTW,0.8561,High,14.81,Medium,0.4502,0,1.0,0.283174,0.4502,0.675,Retain_Urgent,Visita urgente - oferta de retencion,High
3721-CNEYS,0.7093,High,24.86,High,0.5982,0,0.8246326603751046,0.4753346,0.5982,0.6746,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
2514-GINMM,0.8553,High,15.54,Medium,0.4291,0,0.9990443196750687,0.29713193,0.4291,0.6745,Retain_Urgent,Visita urgente - oferta de retencion,High
1761-AEZZR,0.8553,High,15.54,Medium,0.4291,0,0.9990443196750687,0.29713193,0.4291,0.6745,Retain_Urgent,Visita urgente - oferta de retencion,High
2777-PHDEI,0.8384,High,16.76,Medium,0.4415,0,0.9788555728108949,0.3204589,0.4415,0.6739,Retain_Urgent,Visita urgente - oferta de retencion,High
2761-OCIAX,0.7396,High,20.43,High,0.6309,1,0.8608290526818779,0.390631,0.6309,0.6738,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
4090-KPJIP,0.7045,High,20.44,High,0.7348,1,0.8188985784255167,0.3908222,0.7348,0.6737,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
9885-CSMWE,0.8391,High,16.74,Medium,0.4394,0,0.9796917930952096,0.3200765,0.4394,0.6737,Retain_Urgent,Visita urgente - oferta de retencion,High
2004-OCQXK,0.8486,High,14.16,Medium,0.4838,0,0.9910404969537691,0.2707457,0.4838,0.6735,Retain_Urgent,Visita urgente - oferta de retencion,High
8945-GRKHX,0.8386,High,16.86,Medium,0.4348,0,0.9790944928921276,0.32237095,0.4348,0.6732,Retain_Urgent,Visita urgente - oferta de retencion,High
4614-NUVZD,0.851,High,14.71,Medium,0.4569,0,0.9939075379285629,0.28126195,0.4569,0.6727,Retain_Urgent,Visita urgente - oferta de retencion,High
4450-DLLMH,0.6461,High,24.68,High,0.7828,1,0.749133914705531,0.47189295,0.7828,0.6727,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
5561-NWEVX,0.7702,High,17.05,Medium,0.6305,1,0.8973838251105005,0.32600382,0.6305,0.6726,Retain_InvestigateBill,Retencion urgente + revision de facturacion,High
6457-USBER,0.8512,High,14.83,Medium,0.4502,0,0.9941464580097957,0.2835564,0.4502,0.6722,Retain_Urgent,Visita urgente - oferta de retencion,High
0318-QUUOB,0.8515,High,14.81,Medium,0.4502,0,0.994504838131645,0.283174,0.4502,0.6722,Retain_Urgent,Visita urgente - oferta de retencion,High
8058-INTPH,0.8484,High,15.53,Medium,0.4352,0,0.9908015768725362,0.2969407,0.4352,0.6715,Retain_Urgent,Visita urgente - oferta de retencion,High
5442-BHQNG,0.7226,High,25.22,High,0.5329,0,0.8405208457770876,0.48221797,0.5329,0.6715,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
2672-DZUOY,0.7298,High,33.55,High,0.2708,0,0.8491219687014694,0.6414914,0.2708,0.6712,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
6110-OHIHY,0.7563,High,15.79,Medium,0.7005,1,0.880778879464819,0.30191204,0.7005,0.6711,Retain_InvestigateBill,Retencion urgente + revision de facturacion,High
5494-HECPR,0.8484,High,15.21,Medium,0.4414,0,0.9908015768725362,0.29082218,0.4414,0.6709,Retain_Urgent,Visita urgente - oferta de retencion,High
9897-KXHCM,0.795,High,15.58,Medium,0.5901,0,0.9270099151833713,0.29789674,0.5901,0.6709,Retain_Urgent,Visita urgente - oferta de retencion,High
7594-RQHXR,0.8463,High,15.86,Medium,0.4291,0,0.9882929160195916,0.30325046,0.4291,0.6709,Retain_Urgent,Visita urgente - oferta de retencion,High
0722-TROQR,0.7526,High,20.52,High,0.572,0,0.8763588579620117,0.39235184,0.572,0.6703,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
0259-GBZSH,0.8224,High,9.65,Medium,0.6722,1,0.9597419663122686,0.18451242,0.6722,0.6697,Retain_InvestigateBill,Retencion urgente + revision de facturacion,High
1285-OKIPP,0.8414,High,15.73,Medium,0.4405,0,0.9824393740293872,0.3007648,0.4405,0.6695,Retain_Urgent,Visita urgente - oferta de retencion,High
2545-EBUPK,0.7896,High,11.43,Medium,0.7161,1,0.9205590729900848,0.21854685,0.7161,0.6691,Retain_InvestigateBill,Retencion urgente + revision de facturacion,High
5159-YFPKQ,0.7648,High,19.56,Medium,0.5558,0,0.8909329829172142,0.37399617,0.5558,0.6688,Retain_Urgent,Visita urgente - oferta de retencion,High
1024-GUALD,0.724,High,33.77,High,0.2691,0,0.8421932863457173,0.6456979,0.2691,0.6686,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
4195-NZGTA,0.7261,High,33.52,High,0.2695,0,0.844701947198662,0.6409178,0.2695,0.6685,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
2867-UIMSS,0.8414,High,15.22,Medium,0.4488,0,0.9824393740293872,0.2910134,0.4488,0.6683,Retain_Urgent,Visita urgente - oferta de retencion,High
6910-HADCM,0.8063,High,19.14,Medium,0.4408,0,0.940508899773026,0.36596557,0.4408,0.6682,Retain_Urgent,Visita urgente - oferta de retencion,High
9689-PTNPG,0.79,High,15.21,Medium,0.5999,0,0.9210369131525505,0.29082218,0.5999,0.6677,Retain_Urgent,Visita urgente - oferta de retencion,High
5393-RXQSZ,0.8406,High,15.86,Medium,0.4291,0,0.9814836937044559,0.30325046,0.4291,0.6675,Retain_Urgent,Visita urgente - oferta de retencion,High
2018-QKYGT,0.8408,High,14.8,Medium,0.4569,0,0.9817226137856887,0.2829828,0.4569,0.6671,Retain_Urgent,Visita urgente - oferta de retencion,High
5919-TMRGD,0.8398,High,15.7,Medium,0.4337,0,0.9805280133795246,0.3001912,0.4337,0.6671,Retain_Urgent,Visita urgente - oferta de retencion,High
1602-IJQQE,0.7022,High,20.23,High,0.7141,1,0.8161509974913392,0.38680688,0.7141,0.6669,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
9837-BMCLM,0.792,High,16.76,Medium,0.5448,0,0.9234261139648788,0.3204589,0.5448,0.6668,Retain_Urgent,Visita urgente - oferta de retencion,High
7379-POKDZ,0.7024,High,25.22,High,0.569,0,0.8163899175725721,0.48221797,0.569,0.6667,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
9306-CPCBC,0.6931,High,21.19,High,0.7112,1,0.8052801337952455,0.40516254,0.7112,0.6664,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
9444-JTXHZ,0.8007,High,19.44,Medium,0.4391,0,0.9338191374985068,0.37170175,0.4391,0.6662,Retain_Urgent,Visita urgente - oferta de retencion,High
6856-RAURS,0.678,High,20.43,High,0.7766,1,0.7872416676621671,0.390631,0.7766,0.6661,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
7760-OYPDY,0.7856,High,14.8,Medium,0.6138,1,0.9157806713654283,0.2829828,0.6138,0.6655,Retain_InvestigateBill,Retencion urgente + revision de facturacion,High
6996-KNSML,0.7917,High,20.14,High,0.4424,0,0.9230677338430295,0.38508603,0.4424,0.6655,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
6372-RFVNS,0.8288,High,16.51,Medium,0.434,0,0.967387408911719,0.31567878,0.434,0.6652,Retain_Urgent,Visita urgente - oferta de retencion,High
4529-CKBCL,0.7875,High,15.2,Medium,0.5945,0,0.9180504121371401,0.29063097,0.5945,0.6651,Retain_Urgent,Visita urgente - oferta de retencion,High
7314-OXENN,0.7522,High,13.89,Medium,0.7367,1,0.8758810177995461,0.2655832,0.7367,0.665,Retain_InvestigateBill,Retencion urgente + revision de facturacion,High
9019-QVLZD,0.8394,High,15.54,Medium,0.4291,0,0.980050173217059,0.29713193,0.4291,0.665,Retain_Urgent,Visita urgente - oferta de retencion,High
1448-PWKYE,0.8339,High,15.73,Medium,0.4383,0,0.9734798709831561,0.3007648,0.4383,0.6646,Retain_Urgent,Visita urgente - oferta de retencion,High
1977-STDKI,0.7749,High,21.81,High,0.4377,0,0.9029984470194721,0.4170172,0.4377,0.6641,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
3776-EKTKM,0.7812,High,22.39,High,0.3954,0,0.910524429578306,0.42810708,0.3954,0.6628,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
5564-NEMQO,0.7899,High,20.04,High,0.4367,0,0.9209174531119342,0.38317403,0.4367,0.6628,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
1678-FYZOW,0.794,High,15.57,Medium,0.5516,0,0.9258153147772071,0.29770553,0.5516,0.6625,Retain_Urgent,Visita urgente - oferta de retencion,High
8593-WHYHV,0.8152,High,9.92,Medium,0.6493,1,0.9511408433878868,0.18967496,0.6493,0.6623,Retain_InvestigateBill,Retencion urgente + revision de facturacion,High
3750-CKVKH,0.6062,High,25.87,High,0.8145,1,0.7014693584995818,0.49464628,0.8145,0.662,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
2024-BASKD,0.7793,High,20.9,High,0.44,0,0.9082546888065942,0.39961758,0.44,0.662,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
9507-EXLTT,0.8309,High,15.71,Medium,0.4337,0,0.9698960697646637,0.3003824,0.4337,0.6618,Retain_Urgent,Visita urgente - oferta de retencion,High
7493-TPUWZ,0.8175,High,17.07,Medium,0.4345,0,0.9538884243220643,0.32638624,0.4345,0.6618,Retain_Urgent,Visita urgente - oferta de retencion,High
5277-ZLOOR,0.7901,High,9.95,Medium,0.7192,1,0.9211563731931669,0.19024856,0.7192,0.6615,Retain_InvestigateBill,Retencion urgente + revision de facturacion,High
8779-QRDMV,0.7878,High,18.71,Medium,0.4748,0,0.9184087922589893,0.35774377,0.4748,0.6615,Retain_Urgent,Visita urgente - oferta de retencion,High
8361-LTMKD,0.7597,High,21.18,High,0.4864,0,0.8848405208457771,0.40497133,0.4864,0.6612,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
7341-LXCAF,0.7659,High,21.21,High,0.466,0,0.8922470433639949,0.4055449,0.466,0.661,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
8603-IJWDN,0.8373,High,9.29,Medium,0.592,0,0.9775415123641142,0.17762907,0.592,0.6605,Retain_Urgent,Visita urgente - oferta de retencion,High
6168-WFVVF,0.6155,High,25.26,High,0.7961,1,0.7125791422769084,0.4829828,0.7961,0.6604,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
5275-SQEIZ,0.8299,High,14.84,Medium,0.4534,0,0.9687014693584995,0.2837476,0.4534,0.6602,Retain_Urgent,Visita urgente - oferta de retencion,High
4826-XTSOH,0.8374,High,9.37,Medium,0.5876,0,0.9776609724047307,0.1791587,0.5876,0.6601,Retain_Urgent,Visita urgente - oferta de retencion,High
1143-NMNQJ,0.836,High,9.56,Medium,0.5865,0,0.9759885318361008,0.18279159,0.5865,0.6601,Retain_Urgent,Visita urgente - oferta de retencion,High
1069-XAIEM,0.8406,High,10.16,Medium,0.5539,0,0.9814836937044559,0.19426386,0.5539,0.6598,Retain_Urgent,Visita urgente - oferta de retencion,High
7120-RFMVS,0.8312,High,11.43,Medium,0.5436,0,0.9702544498865131,0.21854685,0.5436,0.6594,Retain_Urgent,Visita urgente - oferta de retencion,High
6993-OHLXR,0.6017,High,26.25,High,0.8025,1,0.6960936566718433,0.50191206,0.8025,0.6591,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
3198-VELRD,0.7985,High,11.08,Medium,0.648,1,0.9311910166049456,0.21185468,0.648,0.6588,Retain_InvestigateBill,Retencion urgente + revision de facturacion,High
9282-IZGQK,0.8389,High,10.16,Medium,0.5539,0,0.9794528730139769,0.19426386,0.5539,0.6588,Retain_Urgent,Visita urgente - oferta de retencion,High
3091-FYHKI,0.767,High,23.17,High,0.3942,0,0.8935611038107754,0.44302103,0.3942,0.6585,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
9747-DDZOS,0.766,High,21.53,High,0.4433,0,0.8923665034046112,0.4116635,0.4433,0.6583,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
2485-ITVKB,0.7691,High,23.1,High,0.3879,0,0.89606976466372,0.4416826,0.3879,0.6581,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
4274-OWWYO,0.7704,High,20.92,High,0.4449,0,0.8976227451917334,0.4,0.4449,0.6578,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
0841-NULXI,0.767,High,23.17,High,0.3886,0,0.8935611038107754,0.44302103,0.3886,0.6574,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
9227-LUNBG,0.7053,High,33.8,High,0.2674,0,0.819854258750448,0.6462715,0.2674,0.6573,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
5028-GZLDO,0.7012,High,24.83,High,0.5351,0,0.8149563970851751,0.474761,0.5351,0.6569,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
3296-SILRA,0.7863,High,19.14,Medium,0.4431,0,0.9166168916497431,0.36596557,0.4431,0.6567,Retain_Urgent,Visita urgente - oferta de retencion,High
3049-NDXFL,0.8318,High,9.57,Medium,0.5794,0,0.9709712101302115,0.18298279,0.5794,0.6563,Retain_Urgent,Visita urgente - oferta de retencion,High
2077-MPJQO,0.7653,High,20.23,High,0.4725,0,0.8915302831202963,0.38680688,0.4725,0.6563,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
4236-UJPWO,0.6859,High,33.9,High,0.3168,0,0.7966790108708637,0.6481836,0.3168,0.6562,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
9124-LHCJQ,0.8315,High,9.89,Medium,0.569,0,0.9706128300083623,0.18910135,0.569,0.6558,Retain_Urgent,Visita urgente - oferta de retencion,High
6618-RYATB,0.8212,High,15.81,Medium,0.4291,0,0.9583084458248716,0.30229446,0.4291,0.6557,Retain_Urgent,Visita urgente - oferta de retencion,High
8699-ASUFO,0.7628,High,21.19,High,0.4496,0,0.8885437821048859,0.40516254,0.4496,0.6557,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
7242-QZLXF,0.7033,High,33.53,High,0.2733,0,0.8174650579381197,0.641109,0.2733,0.6557,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
3765-JXVKY,0.7715,High,20.44,High,0.4423,0,0.8989368056385139,0.3908222,0.4423,0.6552,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
6474-FVJLC,0.8218,High,9.54,Medium,0.6036,0,0.9590252060685701,0.18240918,0.6036,0.655,Retain_Urgent,Visita urgente - oferta de retencion,High
4912-PIGUY,0.8265,High,11.07,Medium,0.5436,0,0.9646398279775416,0.21166348,0.5436,0.6545,Retain_Urgent,Visita urgente - oferta de retencion,High
5192-EBGOV,0.8313,High,9.57,Medium,0.5717,0,0.9703739099271295,0.18298279,0.5717,0.6544,Retain_Urgent,Visita urgente - oferta de retencion,High
9940-RHLFB,0.7756,High,20.05,High,0.4367,0,0.9038346673037868,0.38336518,0.4367,0.6543,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
6086-ESGRL,0.8168,High,15.57,Medium,0.4408,0,0.9530522040377494,0.29770553,0.4408,0.654,Retain_Urgent,Visita urgente - oferta de retencion,High
9399-APLBT,0.7688,High,20.44,High,0.4423,0,0.8957113845418708,0.3908222,0.4423,0.6536,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
7503-ZGUZJ,0.8237,High,11.09,Medium,0.5452,0,0.9612949468402819,0.2120459,0.5452,0.6533,Retain_Urgent,Visita urgente - oferta de retencion,High
2592-SEIFQ,0.6679,High,33.78,High,0.3576,0,0.7751762035599092,0.6458891,0.3576,0.6529,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
4729-XKASR,0.6973,High,33.79,High,0.2683,0,0.810297455501135,0.6460803,0.2683,0.6526,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
8821-XNHVZ,0.8165,High,15.38,Medium,0.4375,0,0.9526938239159002,0.29407266,0.4375,0.6521,Retain_Urgent,Visita urgente - oferta de retencion,High
5043-TRZWM,0.7741,High,19.81,Medium,0.4359,0,0.9020427666945408,0.37877628,0.4359,0.6518,Retain_Urgent,Visita urgente - oferta de retencion,High
2897-DOVND,0.6474,High,25.58,High,0.6455,1,0.7506868952335444,0.48910135,0.6455,0.6512,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
3295-YVUSR,0.6591,High,22.3,High,0.7035,1,0.7646637199856648,0.42638624,0.7035,0.6509,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
9274-CNFMO,0.7427,High,20.51,High,0.5018,0,0.8645323139409868,0.39216062,0.5018,0.6503,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
1197-BVMVG,0.7522,High,21.16,High,0.4537,0,0.8758810177995461,0.4045889,0.4537,0.6501,Retain_HighValue,Retencion urgente + oferta personalizada (cliente de alto valor),High
